1.060060677E-4	3.155576414E-4	5.508917966E-4	4.423022619E-4	2.054932120E-4	2.123647137E-4	2.210504172E-4	NaN	NaN	3.617806069E-4	5.398779176E-4	3.361905692E-4	9.170163685E-5	NaN	NaN	NaN	NaN	NaN	NaN	7.094908506E-5	3.193584271E-4	3.909654624E-4	5.060495459E-4	5.448012962E-4	3.148459073E-4	2.067971072E-4	3.471085802E-4	3.465471964E-4	2.547240001E-4	2.478260431E-4	2.310975979E-4	9.581821359E-5	NaN	NaN	4.909114432E-5	2.926651796E-4	3.608809784E-4	3.912032698E-4	3.131912672E-4	7.252473006E-5	1.383598192E-5	2.212193795E-4	2.609728836E-4	7.994791667E-5	9.880933067E-5	3.260027734E-4	5.028258311E-4	4.360860912E-4	1.334478875E-4	NaN	7.424033538E-5	2.209142403E-4	2.871298348E-4	3.406383039E-4	4.816563451E-4	5.770036951E-4	3.429742355E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.201447599E-6	2.693014685E-4	2.315374004E-4	1.472261210E-4	9.670176951E-5	1.902852273E-5	NaN	NaN	NaN	1.171151380E-4	3.323483397E-4	4.449031549E-4	4.723147431E-4	5.485722213E-4	6.532720872E-4	7.020820631E-4	7.159195375E-4	7.024989463E-4	7.302395534E-4	7.981092203E-4	6.363600260E-4	2.757119946E-4	1.302031887E-4	2.429481247E-4	3.800296981E-4	3.618451301E-4	1.527194108E-4	3.036745693E-5	4.895317034E-5	NaN	NaN	NaN	NaN	7.157790242E-5	3.000078723E-4	1.958836801E-4	1.737159182E-4	3.481658350E-4	4.025748058E-4	3.346870944E-4	2.913133067E-4	4.017714236E-4	5.304723745E-4	4.765639605E-4	3.822351282E-4	3.426402109E-4	2.826494747E-4	1.423023350E-4	9.835238598E-5	3.227187553E-4	3.660967923E-4	NaN	NaN	NaN	1.263697923E-4	4.696671094E-4	5.626979982E-4	4.179204698E-4	4.369232047E-4	6.252188468E-4	6.196909817E-4	4.778140574E-4	3.563417995E-4	2.320025669E-4	1.358122099E-4	4.106487268E-6	NaN	NaN	NaN	1.506919216E-4	2.538292028E-4	2.778540074E-4	3.864518658E-4	4.293029779E-4	3.805606684E-4	3.883380559E-4	3.816294193E-4	3.031725937E-4	2.098738332E-4	2.314741578E-4	3.491259704E-4	2.438188822E-4	NaN	NaN	7.593803457E-5	3.422807204E-4	5.480287946E-4	6.706463755E-4	5.234247656E-4	3.425319446E-4	4.173267225E-4	4.916585749E-4	3.500170424E-4	2.061276027E-4	2.506742603E-4	4.201715637E-4	5.111664068E-4	4.046177492E-4	2.868933661E-4	2.321669308E-4	1.766154019E-4
1.676869724E-4	4.551254679E-4	7.355267880E-4	5.431702593E-4	1.564158447E-4	2.423417936E-5	NaN	NaN	1.143843037E-4	5.458868691E-4	5.839641672E-4	2.194583358E-4	NaN	NaN	6.258592475E-5	1.400443143E-4	NaN	NaN	NaN	NaN	9.410492930E-5	3.777713573E-4	6.159073091E-4	6.752033369E-4	5.015311181E-4	4.059434577E-4	4.432765418E-4	3.667933051E-4	2.806347911E-4	3.317535156E-4	4.281292495E-4	3.501861647E-4	3.731024481E-5	NaN	1.081484443E-4	3.191342985E-4	2.080072154E-4	1.420071203E-4	2.557359112E-4	2.650864481E-4	2.130580833E-4	1.877347240E-4	9.041062185E-6	NaN	8.771047578E-5	3.879383148E-4	4.514855391E-4	3.387790639E-4	1.300044969E-4	NaN	3.815499440E-5	1.378228335E-4	1.713372767E-4	2.069019683E-4	3.203678061E-4	4.163247067E-4	3.464266774E-4	4.425069164E-6	NaN	NaN	NaN	NaN	NaN	NaN	3.866392944E-5	NaN	NaN	7.160721725E-5	2.895352663E-4	2.616051934E-4	1.174184654E-4	5.841965321E-5	7.462540816E-5	3.191482028E-5	4.141589307E-5	1.929623832E-4	3.735763603E-4	4.603751295E-4	4.087278503E-4	3.767397429E-4	5.194614059E-4	6.476386916E-4	6.297155633E-4	6.237548077E-4	6.331903860E-4	6.286561838E-4	6.663238164E-4	6.147157983E-4	4.689341004E-4	4.318377760E-4	4.885247909E-4	5.538357655E-4	5.079121329E-4	2.715252340E-4	1.470144198E-4	2.404831903E-4	2.626346541E-4	1.961921662E-4	1.078933346E-4	2.869616947E-5	1.991191966E-4	4.105249245E-4	3.479159204E-4	2.998149721E-4	3.032030363E-4	1.932003797E-4	1.138021253E-4	9.918971773E-5	1.329040242E-4	1.627151069E-4	1.602761040E-4	2.585976908E-4	3.216057667E-4	1.813773124E-4	NaN	NaN	2.878518717E-4	3.704968840E-4	NaN	NaN	NaN	1.922896081E-5	3.377694811E-4	3.362913267E-4	9.677116759E-5	1.364172786E-4	4.412693088E-4	5.378091591E-4	4.235051456E-4	2.585800248E-4	1.111207821E-4	1.354613341E-4	1.202004714E-4	NaN	NaN	NaN	2.073813521E-4	2.732619178E-4	2.557375410E-4	4.034392477E-4	6.158275064E-4	6.532918196E-4	4.928374547E-4	3.296631621E-4	2.664945205E-4	1.240620913E-4	NaN	NaN	NaN	NaN	NaN	3.344225479E-5	4.283777671E-4	8.665968780E-4	1.007376122E-3	6.143364590E-4	2.368714777E-4	3.408520133E-4	5.225337227E-4	3.983943607E-4	1.426425733E-4	7.368900697E-5	2.703379141E-4	5.562013248E-4	6.559497560E-4	5.157067790E-4	2.909789619E-4	1.238098921E-4
2.990720968E-4	5.934976507E-4	8.273007697E-4	6.245249533E-4	2.617227728E-4	9.369464533E-5	2.808918180E-5	8.876954234E-5	4.221617128E-4	7.074303576E-4	5.017803051E-4	9.614331066E-5	NaN	1.083432653E-4	3.629495041E-4	4.517644411E-4	7.664245641E-5	NaN	NaN	NaN	9.332613990E-5	5.148324417E-4	7.399767637E-4	7.321363664E-4	6.325160502E-4	5.661617033E-4	4.443764919E-4	2.548198972E-4	1.518581412E-4	9.092622349E-5	3.169391130E-5	NaN	NaN	NaN	1.320546144E-4	1.716923289E-4	NaN	NaN	1.069318823E-4	2.301493805E-4	1.392252889E-4	NaN	NaN	NaN	3.782401109E-5	2.623530454E-4	3.782415879E-4	4.023734073E-4	3.011329973E-4	2.017572260E-4	2.200155577E-4	3.018348361E-4	3.540380567E-4	3.662015079E-4	3.369588230E-4	3.173234873E-4	3.456377890E-4	2.058639511E-4	NaN	NaN	NaN	NaN	5.918038369E-5	4.511307343E-4	5.967637990E-4	3.364189761E-4	3.014040340E-5	9.660724754E-5	3.442858288E-4	3.290076274E-4	6.511557876E-5	NaN	1.173978235E-4	1.897208567E-4	3.197797341E-4	5.548069603E-4	6.887458730E-4	6.325786235E-4	3.769742325E-4	1.682170405E-4	3.173365840E-4	5.510300980E-4	5.429897574E-4	4.514442699E-4	3.730864846E-4	3.008133208E-4	3.064987250E-4	3.523775958E-4	3.853057860E-4	4.272127408E-4	4.930960713E-4	5.802197848E-4	5.159465945E-4	2.396153577E-4	1.182302731E-4	3.286299761E-4	5.956189125E-4	6.183134392E-4	3.201376530E-4	4.168061423E-5	2.070594637E-4	5.172870005E-4	5.239653983E-4	4.075343022E-4	2.707164385E-4	5.269255780E-5	NaN	NaN	NaN	NaN	6.008625132E-5	2.845657000E-4	3.302071418E-4	1.703554881E-4	6.483226025E-5	1.545004925E-4	3.161181230E-4	2.067771711E-4	NaN	NaN	NaN	NaN	1.107297867E-4	1.612562046E-4	2.860064706E-5	4.829770478E-5	2.926130546E-4	3.798402031E-4	3.279280209E-4	2.671577386E-4	1.769200317E-4	2.590898657E-4	2.910367912E-4	3.745697177E-5	NaN	1.708399068E-4	3.767376184E-4	3.777376551E-4	3.334164794E-4	4.570618330E-4	6.271961611E-4	5.618890282E-4	2.467653248E-4	6.245414261E-5	1.332860265E-4	7.922749501E-5	NaN	NaN	6.465231309E-6	2.494299406E-5	NaN	4.395155338E-5	2.904021239E-4	5.696075386E-4	6.451408262E-4	3.621389333E-4	1.097118729E-4	2.343134256E-4	4.569800803E-4	4.155132629E-4	1.849763066E-4	1.145119895E-4	2.512650681E-4	3.886950726E-4	4.404696519E-4	4.357986909E-4	3.652848827E-4	2.263419592E-4
5.170359509E-4	6.941689644E-4	9.216135950E-4	8.802177617E-4	6.078977021E-4	3.593840520E-4	2.468655584E-4	3.741898690E-4	6.748528103E-4	7.180490647E-4	3.037167480E-4	NaN	1.319049625E-4	3.403102164E-4	4.173570196E-4	3.408720950E-4	6.061709064E-5	NaN	NaN	NaN	1.577624935E-4	5.755266175E-4	7.601740072E-4	6.911827950E-4	5.924726138E-4	5.512511707E-4	4.541204253E-4	2.868942975E-4	1.012759312E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.296480525E-4	2.259875182E-4	1.025738966E-4	NaN	NaN	NaN	1.032676882E-4	3.042074677E-4	5.441299290E-4	6.746020517E-4	5.541820428E-4	3.554300347E-4	2.573344682E-4	2.731890709E-4	3.758518433E-4	4.472401924E-4	3.508508962E-4	2.270920813E-4	2.438145748E-4	2.103888401E-4	6.798448157E-5	NaN	NaN	6.315243081E-5	3.770670737E-4	6.476399722E-4	7.224513683E-4	4.756271373E-4	1.678763656E-4	2.134027309E-4	4.568758595E-4	4.064419190E-4	1.087528362E-4	1.134898048E-4	3.758766688E-4	5.076844827E-4	6.673150347E-4	8.336214232E-4	7.283844752E-4	5.179251311E-4	2.861582034E-4	9.382700955E-5	2.703349746E-4	5.695462460E-4	5.775431637E-4	4.354529956E-4	2.497976529E-4	6.315364590E-5	3.538690726E-5	1.401384361E-4	1.998037624E-4	1.963719988E-4	2.942429564E-4	4.748917418E-4	4.640158731E-4	2.342835360E-4	1.003730213E-4	2.548177144E-4	5.727212992E-4	6.471312372E-4	2.894735371E-4	1.002889894E-5	2.492776839E-4	5.914461799E-4	5.975487875E-4	4.792526306E-4	3.510445240E-4	7.304160681E-5	NaN	NaN	NaN	NaN	1.360710448E-4	3.116200096E-4	3.403334995E-4	2.262300259E-4	2.139960707E-4	3.330777399E-4	3.089724341E-4	3.547134838E-5	NaN	1.348848455E-4	2.330404823E-4	3.788097820E-5	NaN	2.256609005E-4	3.192691074E-4	2.671421971E-4	3.419749555E-4	3.408726770E-4	2.979949058E-4	3.652872110E-4	3.419688437E-4	3.261632810E-4	2.767476253E-4	8.148697088E-5	1.372174738E-4	4.147092404E-4	5.282670027E-4	4.971015151E-4	4.776923452E-4	4.468462430E-4	3.441535519E-4	2.173126268E-4	9.239275096E-5	8.133816300E-5	2.238020097E-4	2.744311350E-4	2.039501996E-4	1.918929920E-4	2.051970805E-4	2.255717118E-4	3.236735938E-4	4.176662769E-4	3.712736652E-4	2.237428853E-4	1.456308091E-4	1.591397013E-4	1.473735028E-4	1.267572225E-4	2.418463555E-4	3.574169823E-4	3.315278445E-4	3.895914124E-4	4.507000849E-4	2.758335613E-4	1.088657082E-4	1.659258123E-4	2.272012352E-4	1.709276985E-4
6.080891471E-4	5.520856939E-4	7.336222334E-4	8.726508240E-4	6.980281905E-4	3.614641319E-4	2.362627565E-4	4.450106935E-4	6.864228635E-4	5.786180845E-4	1.253320224E-4	NaN	1.488328708E-4	4.170908942E-4	4.401015176E-4	3.055659763E-4	1.210731498E-4	3.632318840E-5	NaN	NaN	2.280018380E-4	5.644622142E-4	6.058638683E-4	4.417859600E-4	3.180713102E-4	2.981779980E-4	3.649040300E-4	4.050917923E-4	2.512866049E-4	NaN	NaN	NaN	1.179103347E-4	2.227899677E-4	5.861085810E-5	NaN	NaN	2.252991690E-4	3.715187486E-4	2.167525818E-4	1.409624092E-4	1.711007790E-4	1.423789508E-4	8.256994624E-5	1.380644389E-4	3.610006243E-4	6.609965931E-4	8.458638913E-4	7.024303195E-4	3.472334938E-4	5.869928282E-5	NaN	1.112183745E-4	3.287736909E-4	3.165308735E-4	1.495422330E-4	7.435739826E-5	5.729393524E-5	5.675064676E-5	4.697011900E-5	7.535080658E-5	3.083562769E-4	5.480570253E-4	5.864979466E-4	5.459944368E-4	4.443732614E-4	3.266546410E-4	3.564071085E-4	4.381489998E-4	2.882394474E-4	3.140007175E-5	1.455068996E-4	4.761601449E-4	5.765163223E-4	6.689254078E-4	7.465428789E-4	4.743946192E-4	2.442805271E-4	2.694016730E-4	3.178008774E-4	5.317331525E-4	7.184752030E-4	6.061753957E-4	4.469029082E-4	2.728887775E-4	6.694316107E-5	5.927688471E-5	2.085601154E-4	1.959835499E-4	4.246757817E-5	1.187159723E-4	3.724085691E-4	4.345044435E-4	2.793796884E-4	1.287460618E-4	1.855699229E-4	4.125579726E-4	4.325873742E-4	1.607021113E-4	8.031149628E-5	3.822869912E-4	6.562942872E-4	6.549003301E-4	5.711606354E-4	4.606279253E-4	1.570425666E-4	NaN	NaN	NaN	NaN	3.479376755E-5	7.270785136E-5	1.572912297E-4	1.977043430E-4	2.464843274E-4	3.020734584E-4	2.361698425E-4	3.711960380E-5	5.352217704E-5	4.274470848E-4	5.998655688E-4	2.992084774E-4	1.169126117E-4	4.144329578E-4	6.344073336E-4	5.063526332E-4	4.057293409E-4	3.181649372E-4	2.453643829E-4	4.041918728E-4	5.325577222E-4	4.903818481E-4	3.762940469E-4	2.623888140E-4	3.427349438E-4	4.150674504E-4	3.218121419E-4	3.477831197E-4	4.309993819E-4	2.372605522E-4	NaN	NaN	2.980446152E-4	4.742072779E-4	4.872273130E-4	5.099690752E-4	4.976465716E-4	3.468725772E-4	1.498476195E-4	2.018104278E-4	5.031754263E-4	6.331411423E-4	4.179819953E-4	9.326263535E-5	NaN	1.059843926E-4	1.132995312E-4	NaN	NaN	1.677292021E-4	3.120961192E-4	4.807839578E-4	5.454039201E-4	2.350902651E-4	NaN	3.098579327E-6	1.149662421E-4	1.361557806E-4
5.066234153E-4	3.141718335E-4	3.701743553E-4	5.431643222E-4	4.841495829E-4	1.720979053E-4	5.606260675E-5	2.900474356E-4	4.648653266E-4	3.526365617E-4	3.982903945E-5	NaN	2.153536661E-5	3.748078598E-4	5.649706582E-4	5.198699073E-4	3.222197993E-4	1.504470711E-4	1.856719427E-5	4.537518180E-5	3.920432937E-4	6.631174474E-4	4.996035714E-4	2.065104782E-4	1.119442823E-5	NaN	NaN	2.440024109E-4	3.012057859E-4	9.628776024E-5	NaN	1.181945263E-4	4.314188554E-4	4.722641024E-4	2.700251935E-4	4.945506225E-5	NaN	1.415409497E-4	1.877815375E-4	2.899804713E-5	NaN	8.915033686E-5	1.392191189E-4	9.947617218E-5	1.224132138E-4	2.920127299E-4	5.464394926E-4	7.783657638E-4	6.766478182E-4	2.387639688E-4	NaN	NaN	NaN	7.650902262E-5	1.676835382E-4	7.902521611E-5	2.223236697E-5	1.071403130E-5	5.009989400E-5	1.671013160E-4	3.630827414E-4	5.759907654E-4	5.739128101E-4	4.053596349E-4	3.697729844E-4	4.265743482E-4	4.083442036E-4	3.414879902E-4	2.639410086E-4	8.945290756E-5	NaN	3.095281863E-5	2.805665717E-4	2.833864128E-4	3.004855535E-4	4.108126450E-4	2.655570570E-4	2.025572467E-4	4.391077673E-4	6.305584102E-4	7.745858748E-4	7.254317752E-4	4.233482468E-4	2.756385074E-4	2.608261420E-4	1.952211023E-4	2.127727494E-4	2.891984768E-4	1.425468508E-4	NaN	NaN	7.879571785E-5	1.813590352E-4	1.981466921E-4	2.230554819E-4	3.835192474E-4	6.079899031E-4	5.858273944E-4	3.846424515E-4	3.489230585E-4	4.934476456E-4	6.311991019E-4	6.457492127E-4	5.178327556E-4	3.427372430E-4	1.440701162E-4	NaN	NaN	5.652062828E-5	1.040766583E-4	3.656091212E-5	NaN	1.193957269E-5	6.444436440E-5	1.344735792E-4	1.445177768E-4	1.182120322E-4	6.524753553E-5	1.436705643E-4	5.173938116E-4	7.402306655E-4	4.780546587E-4	2.234583080E-4	4.501559306E-4	7.512607845E-4	6.032114034E-4	2.949324262E-4	1.238197001E-4	5.076413072E-5	2.433211193E-4	5.774014862E-4	7.500224747E-4	7.792318938E-4	7.172328187E-4	5.580965080E-4	2.123500308E-4	NaN	2.933646556E-6	2.589849755E-4	1.419780019E-4	NaN	NaN	4.131667956E-4	5.349371932E-4	4.419921024E-4	5.574443494E-4	7.110554143E-4	4.862380738E-4	7.693665975E-5	2.107179535E-5	2.792606247E-4	3.405965399E-4	1.756669808E-4	7.427889796E-5	7.138946239E-5	1.059665301E-4	NaN	NaN	NaN	NaN	1.075908804E-4	3.141610941E-4	4.952343297E-4	2.807978308E-4	NaN	NaN	7.102158997E-5	1.966000564E-4
3.157957108E-4	1.790075621E-4	1.989939192E-4	3.885444894E-4	4.409484391E-4	1.712877129E-4	NaN	1.143705304E-4	2.439448290E-4	2.580670116E-4	1.761376334E-4	NaN	4.053478551E-5	3.798380203E-4	6.437965203E-4	6.530241808E-4	4.274485982E-4	1.691063808E-4	5.789112765E-5	2.119706769E-4	6.346908631E-4	8.808194543E-4	6.475370028E-4	2.813005704E-4	NaN	NaN	NaN	NaN	1.305092155E-4	1.416868035E-4	8.160278230E-5	2.302229841E-4	4.766868660E-4	4.845197254E-4	3.434459795E-4	1.980005909E-4	6.789094914E-5	6.649673742E-5	5.607155617E-5	NaN	NaN	NaN	7.542011735E-5	2.587900381E-4	3.567997774E-4	4.205528530E-4	4.899566993E-4	5.693621933E-4	4.007893440E-4	NaN	NaN	NaN	NaN	NaN	7.200954133E-5	1.320807787E-4	1.736463601E-4	1.344398188E-4	6.780337571E-5	2.495748631E-4	6.532063708E-4	8.005982963E-4	5.116616376E-4	2.449799213E-4	2.970166970E-4	4.202670534E-4	4.066819092E-4	2.983115846E-4	1.629763137E-4	NaN	NaN	3.658817513E-5	2.694878785E-4	2.581684967E-4	2.241486654E-4	3.209823626E-4	3.008526401E-4	3.569878172E-4	5.937053356E-4	7.059525233E-4	7.005815860E-4	5.128913908E-4	1.693379163E-4	6.350327021E-5	1.958443463E-4	3.206911788E-4	3.575128503E-4	2.519742993E-4	NaN	NaN	NaN	NaN	NaN	5.734356819E-5	3.612397704E-4	6.448096246E-4	7.564179250E-4	6.398827536E-4	5.413120380E-4	5.406056880E-4	4.921801738E-4	5.002332036E-4	5.606990308E-4	3.810315684E-4	1.012295688E-4	7.845332220E-6	5.336746472E-5	1.657569665E-4	2.617405844E-4	2.273703722E-4	9.556199802E-5	NaN	NaN	NaN	NaN	2.860032328E-5	1.280825963E-4	1.207618552E-4	9.959739691E-5	3.697600914E-4	6.417371333E-4	4.654426884E-4	1.273261296E-4	2.088496112E-4	5.808639689E-4	5.444730050E-4	2.040976688E-4	1.065440083E-4	1.130428573E-4	1.702610607E-4	4.356878926E-4	7.740420988E-4	1.014607144E-3	9.458322311E-4	5.436752690E-4	6.126208609E-5	NaN	NaN	2.526653989E-4	3.211680159E-4	1.635422377E-4	2.133556263E-4	3.468239447E-4	2.424534177E-4	1.600969408E-4	4.865093797E-4	9.140415932E-4	8.286475786E-4	3.654437314E-4	1.300310105E-4	1.785118657E-4	1.161006148E-4	3.617341463E-6	9.980227333E-5	2.040847321E-4	1.501887164E-4	NaN	NaN	NaN	NaN	NaN	1.196475932E-4	4.480273637E-4	4.340203595E-4	7.054087473E-5	NaN	7.949599240E-5	2.923252760E-4
1.629386970E-4	1.063626551E-4	2.137822885E-4	5.138097331E-4	6.233426975E-4	2.754949383E-4	NaN	NaN	8.230768435E-5	2.904818102E-4	4.026506213E-4	2.067982132E-4	9.247934941E-5	3.097953158E-4	5.665654317E-4	6.649142015E-4	5.155233084E-4	2.469956526E-4	1.661389833E-4	3.717568179E-4	7.485827664E-4	9.770592442E-4	8.284032228E-4	5.073493812E-4	2.201035968E-4	NaN	NaN	NaN	NaN	1.264642342E-4	1.493503514E-4	2.605660993E-4	4.352338437E-4	4.721519654E-4	4.412927083E-4	3.969974059E-4	3.381814167E-4	3.033626708E-4	2.040121908E-4	6.884569302E-5	NaN	NaN	7.852002454E-5	3.972320992E-4	5.414427142E-4	5.219983868E-4	4.087601556E-4	2.582797024E-4	5.041093755E-5	NaN	NaN	NaN	NaN	NaN	1.531157468E-4	2.146427578E-4	3.041572345E-4	3.020706936E-4	1.446149545E-4	2.483311691E-4	7.066754042E-4	8.405809058E-4	4.643188149E-4	2.234736312E-4	3.509337257E-4	4.921078216E-4	4.883499932E-4	3.939702874E-4	2.068766480E-4	NaN	NaN	9.715725901E-5	4.651382624E-4	5.712720449E-4	5.659328308E-4	5.865955027E-4	4.986094427E-4	4.848946410E-4	5.716534797E-4	4.961062805E-4	3.758275416E-4	2.796993649E-4	1.228463661E-4	5.709754259E-5	1.565400889E-4	3.134420258E-4	3.466058115E-4	1.746943599E-4	NaN	NaN	NaN	NaN	NaN	1.945416443E-4	5.110458587E-4	6.780711119E-4	4.832894774E-4	1.941319642E-4	2.439920063E-4	4.280366411E-4	3.409707570E-4	2.956680255E-4	5.173938698E-4	4.765066551E-4	1.467491820E-4	1.522906132E-5	1.224446896E-4	3.091992694E-4	4.066658439E-4	2.295741142E-4	NaN	NaN	NaN	NaN	NaN	1.115789928E-4	3.791928175E-4	3.330713662E-4	3.945177741E-5	8.580269787E-5	4.644083092E-4	5.147317424E-4	2.040853869E-4	1.369107049E-4	4.066289985E-4	4.154393973E-4	1.672090730E-4	1.953956089E-4	2.790105937E-4	1.542950195E-4	1.804050844E-4	5.079229013E-4	7.977465284E-4	6.519299932E-4	2.339161001E-4	7.302958693E-6	9.850896276E-6	1.654412627E-4	4.514880420E-4	5.204711342E-4	3.577728639E-4	3.616083704E-4	3.531897964E-4	1.438733307E-4	6.997567834E-5	3.726090072E-4	8.232820546E-4	9.410677594E-4	6.811867934E-4	4.315651313E-4	3.544944921E-4	2.481372503E-4	1.312568493E-4	1.832415583E-4	2.312958241E-4	1.761712483E-4	4.841860209E-5	NaN	NaN	NaN	NaN	2.036270162E-4	5.398204084E-4	5.873297923E-4	2.293644939E-4	1.998952393E-5	2.468891325E-4	4.253261723E-4
1.837403106E-4	1.500979270E-4	2.806285047E-4	6.227244157E-4	7.386365905E-4	3.529096721E-4	NaN	NaN	NaN	1.747496572E-4	3.071240208E-4	3.700141315E-5	NaN	NaN	3.420225403E-4	5.970972707E-4	5.357898772E-4	2.055541117E-4	5.692704872E-5	2.708158281E-4	5.992443184E-4	7.988694124E-4	7.658413379E-4	5.916780792E-4	4.921362270E-4	4.834747524E-4	3.148182586E-4	3.598545300E-5	NaN	1.105222182E-4	1.295542315E-4	1.694374223E-4	2.877151128E-4	4.019876360E-4	4.895214806E-4	5.247158115E-4	5.550808855E-4	5.052463966E-4	3.038518189E-4	1.903331431E-4	1.679089473E-4	3.702061076E-5	2.317235885E-5	1.662645373E-4	2.282937203E-4	2.329659183E-4	1.657943940E-4	2.288448013E-5	NaN	NaN	NaN	NaN	NaN	NaN	1.914046588E-4	1.624939614E-4	3.644449462E-4	5.862578400E-4	4.649120674E-4	3.360198170E-4	5.774635938E-4	7.343519246E-4	4.999228986E-4	2.938378020E-4	3.551041300E-4	4.713163653E-4	4.970352165E-4	4.380062164E-4	2.767480910E-4	2.495238550E-5	NaN	5.067874372E-5	3.694920742E-4	5.459059612E-4	6.624220405E-4	7.188239251E-4	5.815615295E-4	4.583945847E-4	3.868683125E-4	1.886104874E-4	7.492132863E-5	1.930033759E-4	3.076314460E-4	2.917810925E-4	2.336700563E-4	2.116674004E-4	2.050140756E-4	2.123268932E-4	1.860420161E-4	NaN	NaN	9.222076187E-5	3.625875106E-4	4.419561883E-4	5.269198446E-4	5.403041141E-4	2.349224378E-4	NaN	NaN	2.018725208E-4	9.114846034E-5	5.563445666E-5	4.532059538E-4	6.333055208E-4	3.585114609E-4	1.689301280E-4	2.714044531E-4	5.398390349E-4	6.829719059E-4	4.000809276E-4	NaN	NaN	NaN	NaN	NaN	2.201653260E-4	5.025517894E-4	4.223723954E-4	6.801775271E-6	NaN	3.100268077E-4	5.288260872E-4	4.062659864E-4	3.822642029E-4	4.613568890E-4	3.464949259E-4	1.407793316E-4	1.712025551E-4	2.400842641E-4	7.653187640E-5	1.474358555E-6	2.144517202E-4	3.525959328E-4	1.548102300E-4	NaN	NaN	1.676748798E-4	4.175881913E-4	6.222831435E-4	5.513509968E-4	3.176085302E-4	3.320542164E-4	3.381863644E-4	1.554862101E-4	6.275380292E-5	1.564266568E-4	4.097492201E-4	6.356072263E-4	6.343142013E-4	4.995635827E-4	4.077074118E-4	3.131369012E-4	2.173584217E-4	1.849363616E-4	1.107325297E-4	1.239343546E-4	2.418731019E-4	1.416735904E-4	NaN	1.173703822E-5	2.679156023E-4	5.460887915E-4	6.982230698E-4	5.626193015E-4	1.998285006E-4	7.764394104E-5	2.761217183E-4	3.161155328E-4
3.731946927E-4	3.595633607E-4	3.267099382E-4	4.867521347E-4	5.926830927E-4	4.153013288E-4	1.008207619E-4	NaN	NaN	7.419497706E-5	1.450942800E-4	NaN	NaN	NaN	3.672196544E-5	2.981105063E-4	2.413942857E-4	NaN	NaN	NaN	3.356167581E-4	4.786455829E-4	4.753563553E-4	4.066811234E-4	4.402925842E-4	5.615538103E-4	4.611783370E-4	1.732699457E-4	4.721238656E-5	3.976404332E-5	NaN	NaN	8.217651157E-6	1.654549415E-4	2.459607786E-4	2.451116743E-4	3.417420085E-4	3.931633546E-4	2.689961402E-4	2.878262021E-4	4.434401053E-4	3.234795004E-4	4.155200804E-5	NaN	NaN	5.865964340E-5	1.608713646E-4	1.076466215E-4	6.722805847E-5	9.164861694E-5	3.336104783E-5	NaN	NaN	6.382221181E-5	7.976940105E-5	9.715471970E-5	4.245148739E-4	7.918568444E-4	7.761140005E-4	5.421750830E-4	5.372253363E-4	6.721654790E-4	6.118038436E-4	3.655065957E-4	1.713179226E-4	1.439733751E-4	1.636978704E-4	1.390493562E-4	1.126086718E-4	8.576934488E-5	1.224637890E-5	NaN	4.880806227E-5	2.257014567E-4	4.587039293E-4	6.031771190E-4	4.932204029E-4	2.264028590E-4	NaN	NaN	NaN	1.245252060E-4	4.400880425E-4	5.328507395E-4	3.913397668E-4	2.043595741E-4	2.008394222E-4	4.282083537E-4	5.629281513E-4	3.216665064E-4	7.193848433E-5	2.163367462E-4	3.552185080E-4	2.313102450E-4	2.787578269E-4	4.238517140E-4	2.863758418E-4	7.473357982E-5	2.151728768E-5	NaN	NaN	NaN	3.753376368E-4	6.336435908E-4	4.486649414E-4	2.480997355E-4	2.728687832E-4	5.355231115E-4	7.452591672E-4	5.466438597E-4	2.650038223E-4	3.175781749E-4	2.602832101E-4	NaN	NaN	2.448803280E-4	2.868699667E-4	1.793308911E-4	9.790776403E-7	7.037318028E-6	2.268538374E-4	2.879603126E-4	3.138931643E-4	4.892945290E-4	4.732810485E-4	2.503847063E-4	1.575710339E-4	2.656696888E-4	3.631844011E-4	2.800720104E-4	1.573896443E-4	1.386747899E-4	1.042817385E-4	NaN	NaN	NaN	1.137839354E-4	4.554597253E-4	5.738579202E-4	4.035697493E-4	1.878003823E-4	2.038046805E-4	1.985737763E-4	6.935317651E-5	4.337321570E-6	3.282131274E-6	1.339976588E-4	3.171168792E-4	3.440681321E-4	3.060990421E-4	3.078677400E-4	2.022642147E-4	5.950588093E-5	2.419765042E-5	NaN	3.962251503E-5	3.554364957E-4	3.253979085E-4	5.667454025E-5	1.342993055E-4	4.632709315E-4	6.682625972E-4	5.752391298E-4	2.661155595E-4	2.389251495E-5	6.421290163E-5	1.564471313E-4	3.821813516E-5
