1.242774189E-3	1.251319889E-3	1.228295849E-3	1.191392075E-3	1.194706070E-3	1.241408056E-3	1.243595267E-3	1.204909990E-3	1.181172556E-3	1.141181914E-3	1.076077344E-3	1.022142358E-3	9.422508883E-4	9.366133017E-4	1.100517111E-3	1.132935518E-3	8.878894732E-4	7.477690815E-4	8.847755962E-4	1.019284828E-3	8.891690522E-4	6.358341197E-4	6.090143579E-4	7.957930793E-4	9.440006688E-4
1.291559427E-3	1.335043809E-3	1.382095739E-3	1.326005207E-3	1.293116948E-3	1.403308939E-3	1.498734113E-3	1.390523394E-3	1.167687937E-3	9.665163234E-4	8.478450472E-4	9.033957031E-4	1.027366961E-3	1.138561871E-3	1.243730541E-3	1.155300881E-3	8.959388360E-4	8.084781584E-4	9.576079319E-4	1.056031440E-3	9.505048511E-4	8.132814546E-4	8.021077374E-4	9.088038933E-4	1.059015398E-3
1.193000469E-3	1.212699455E-3	1.356208813E-3	1.350520295E-3	1.261098078E-3	1.372373896E-3	1.601223601E-3	1.586286468E-3	1.316339127E-3	9.940674063E-4	7.571618771E-4	7.959730574E-4	1.019267133E-3	1.191866701E-3	1.235357486E-3	1.134294551E-3	1.024361467E-3	1.068026060E-3	1.213950571E-3	1.253225724E-3	1.160982763E-3	1.092875376E-3	9.986872319E-4	9.209623677E-4	1.016701804E-3
1.113366219E-3	1.032898668E-3	1.134352759E-3	1.170948613E-3	1.051648986E-3	1.067778096E-3	1.307891100E-3	1.445448026E-3	1.358882873E-3	1.167862676E-3	9.261447703E-4	7.962010568E-4	8.698921883E-4	1.046763151E-3	1.169468742E-3	1.150098164E-3	1.107993303E-3	1.200969564E-3	1.377971028E-3	1.394456718E-3	1.272395719E-3	1.219186583E-3	1.093183644E-3	9.198028129E-4	9.609323461E-4
1.135793747E-3	9.151893319E-4	8.721906343E-4	9.228207637E-4	8.554947563E-4	8.116296958E-4	9.733677725E-4	1.162690343E-3	1.228460576E-3	1.245162450E-3	1.159601030E-3	9.336454095E-4	7.945526158E-4	9.239317733E-4	1.163124805E-3	1.246155589E-3	1.179076731E-3	1.217231387E-3	1.397245098E-3	1.393551473E-3	1.211456722E-3	1.124211703E-3	1.010680222E-3	8.236604044E-4	8.053748170E-4
1.216974226E-3	9.265532135E-4	7.767062052E-4	8.494991926E-4	9.117391310E-4	9.106426151E-4	1.013271394E-3	1.173774246E-3	1.218065154E-3	1.255424344E-3	1.303864759E-3	1.118246699E-3	8.285571821E-4	8.077525417E-4	1.049654791E-3	1.248111483E-3	1.239781035E-3	1.229724032E-3	1.367668970E-3	1.385708107E-3	1.186650828E-3	1.002506120E-3	8.700187900E-4	7.356080459E-4	7.206210867E-4
1.356193912E-3	1.125599607E-3	9.399887640E-4	1.025238773E-3	1.198095968E-3	1.234002179E-3	1.270986977E-3	1.408428536E-3	1.426871051E-3	1.384094940E-3	1.440204796E-3	1.311177388E-3	9.491420933E-4	7.570634480E-4	8.684427012E-4	1.048094360E-3	1.093589701E-3	1.097174827E-3	1.243163249E-3	1.376647153E-3	1.235068310E-3	9.345459985E-4	7.383435150E-4	6.775925867E-4	7.360525778E-4
1.493356423E-3	1.439227141E-3	1.263462007E-3	1.291111927E-3	1.458406332E-3	1.462387969E-3	1.384567004E-3	1.462452929E-3	1.515428768E-3	1.452800934E-3	1.462950837E-3	1.390224672E-3	1.108233002E-3	9.071652894E-4	8.904875722E-4	8.941819542E-4	8.852323517E-4	9.380914853E-4	1.114757615E-3	1.283315592E-3	1.164122135E-3	8.460620302E-4	6.471404340E-4	5.988455378E-4	6.410924252E-4
1.506857807E-3	1.580942073E-3	1.421854249E-3	1.341332798E-3	1.428999240E-3	1.446029986E-3	1.323734992E-3	1.312051434E-3	1.393258222E-3	1.360806869E-3	1.279032556E-3	1.201884006E-3	1.095338492E-3	1.059745671E-3	1.050231047E-3	9.629614651E-4	9.260830120E-4	1.002764679E-3	1.123529859E-3	1.180516556E-3	1.052685780E-3	8.620987646E-4	7.624422433E-4	6.910564844E-4	6.350157782E-4
1.346623991E-3	1.386569696E-3	1.284139929E-3	1.176863094E-3	1.201722189E-3	1.298688469E-3	1.288183732E-3	1.280869707E-3	1.386020449E-3	1.389084500E-3	1.181362895E-3	9.835757082E-4	9.708671714E-4	1.076368499E-3	1.106431358E-3	1.062294235E-3	1.093450119E-3	1.137176179E-3	1.126598334E-3	1.088138903E-3	1.023935736E-3	9.954612469E-4	9.859505808E-4	9.368376341E-4	8.898322703E-4
1.221528626E-3	1.146675437E-3	1.135098981E-3	1.103465911E-3	1.058441587E-3	1.114286133E-3	1.215708209E-3	1.324040233E-3	1.472453238E-3	1.521515194E-3	1.318153227E-3	1.086851233E-3	1.085952274E-3	1.173447585E-3	1.124159433E-3	1.082166564E-3	1.165936235E-3	1.146458555E-3	1.015017042E-3	9.476255509E-4	9.697787464E-4	1.041641808E-3	1.072386745E-3	1.058073831E-3	1.064758864E-3
1.163891982E-3	1.032479573E-3	1.102295588E-3	1.170133357E-3	1.075390959E-3	9.949920932E-4	1.089622732E-3	1.268835156E-3	1.417828607E-3	1.496084966E-3	1.450921758E-3	1.374751679E-3	1.388452598E-3	1.388188917E-3	1.237619203E-3	1.127412543E-3	1.153208548E-3	1.040451345E-3	8.339273045E-4	7.605622523E-4	8.174176328E-4	9.549341048E-4	1.072268817E-3	1.083343755E-3	1.023591845E-3
9.872084484E-4	9.561855695E-4	1.104437280E-3	1.213697251E-3	1.132970676E-3	1.041386626E-3	1.102556358E-3	1.212541247E-3	1.282434794E-3	1.347971614E-3	1.404332812E-3	1.416962012E-3	1.400135225E-3	1.379967551E-3	1.268776366E-3	1.141002635E-3	1.087277778E-3	9.178078617E-4	7.227733731E-4	6.820684066E-4	7.227977621E-4	8.621872403E-4	1.068091602E-3	1.148149604E-3	1.046080724E-3
9.669369319E-4	1.050532213E-3	1.169969328E-3	1.203250606E-3	1.129251323E-3	1.088918536E-3	1.114578568E-3	1.144666108E-3	1.217331388E-3	1.317867078E-3	1.340766787E-3	1.233724994E-3	1.113875071E-3	1.145716524E-3	1.173597295E-3	1.119564637E-3	1.096961787E-3	1.005096245E-3	9.209231939E-4	9.394512745E-4	9.422365110E-4	9.826680180E-4	1.091921818E-3	1.169001218E-3	1.166576985E-3
1.241898397E-3	1.327207545E-3	1.299149939E-3	1.245869440E-3	1.196631580E-3	1.129244920E-3	1.041443436E-3	1.042442163E-3	1.229380607E-3	1.433282858E-3	1.420633052E-3	1.191158546E-3	1.013802947E-3	1.094083185E-3	1.194073004E-3	1.192940748E-3	1.239782898E-3	1.258710399E-3	1.253000228E-3	1.274983049E-3	1.264789724E-3	1.240258454E-3	1.159958192E-3	1.093298430E-3	1.160279498E-3
1.427260810E-3	NaN	NaN	NaN	1.389378915E-3	1.320659881E-3	1.124673756E-3	1.050825696E-3	1.223517233E-3	1.431378303E-3	1.415108680E-3	1.210693736E-3	1.107112388E-3	1.217819750E-3	1.273493515E-3	1.211077906E-3	1.217750483E-3	1.238266355E-3	1.244121231E-3	1.308579813E-3	1.393273589E-3	1.391698956E-3	1.197570702E-3	1.002290752E-3	1.053233980E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.287310501E-3	1.165866503E-3	1.217774698E-3	1.302331453E-3	1.235699514E-3	1.092269435E-3	1.079550246E-3	1.180417137E-3	1.160113257E-3	1.010762528E-3	9.105409263E-4	8.584280731E-4	9.196904139E-4	1.238530967E-3	1.591808978E-3	1.599437674E-3	1.252704184E-3	9.506392526E-4	9.905257029E-4
NaN	NaN	NaN	NaN	NaN	NaN	1.335981302E-3	1.274548238E-3	1.288714819E-3	1.250823843E-3	1.091310871E-3	9.443445015E-4	9.011848597E-4	8.967936737E-4	8.309815312E-4	7.011098205E-4	5.851499736E-4	4.922925145E-4	6.080435705E-4	1.200640574E-3	1.849499997E-3	1.888215775E-3	NaN	NaN	1.042527030E-3
NaN	NaN	NaN	NaN	NaN	1.457264298E-3	1.372921746E-3	1.339126495E-3	1.351335901E-3	1.213653479E-3	9.469591896E-4	7.678606780E-4	6.772444467E-4	6.085264031E-4	5.745767849E-4	5.331688444E-4	4.831677361E-4	4.086776171E-4	4.887664691E-4	1.088931109E-3	1.806047047E-3	NaN	NaN	NaN	NaN
