1.154341968E-3	1.014153473E-3	7.831148687E-4	7.339461008E-4	7.740556612E-4	8.154646493E-4	8.772588917E-4	9.516029968E-4	1.048984472E-3	1.047831145E-3	9.542534244E-4	1.028810977E-3	1.260334393E-3	1.434887177E-3	1.504010288E-3	1.396597596E-3	1.155009726E-3	1.084034913E-3	1.261246507E-3	1.427214709E-3	1.354755252E-3	1.125273528E-3	1.012313645E-3	1.185512869E-3
1.271688845E-3	1.285877079E-3	1.110278419E-3	9.440836147E-4	9.200150962E-4	1.058786991E-3	1.267865649E-3	1.360182301E-3	1.297740615E-3	1.133514917E-3	9.736726643E-4	1.025407342E-3	1.284247963E-3	1.499100705E-3	1.542454702E-3	1.413004473E-3	1.238463446E-3	1.226573368E-3	1.348006772E-3	1.392498729E-3	1.259057433E-3	1.157150022E-3	1.255467068E-3	1.456011552E-3
1.282702666E-3	1.437275438E-3	1.416467130E-3	1.245443709E-3	1.130126882E-3	1.183483400E-3	1.361215021E-3	1.489431830E-3	1.422073226E-3	1.216719393E-3	1.034825342E-3	1.019616262E-3	1.190060633E-3	1.330311992E-3	1.315391972E-3	1.263953745E-3	1.296698931E-3	1.384789008E-3	1.422394183E-3	1.388947014E-3	1.321829041E-3	1.378724468E-3	1.568033593E-3	1.670415164E-3
1.304999460E-3	1.414836850E-3	1.439474639E-3	1.345928875E-3	1.219355501E-3	1.138417749E-3	1.144676702E-3	1.238073455E-3	1.242748112E-3	1.088800724E-3	9.229638381E-4	8.571138605E-4	9.122971678E-4	9.424547316E-4	8.907971787E-4	9.425097378E-4	1.136086881E-3	1.278986223E-3	1.320199692E-3	1.389293582E-3	1.465260168E-3	1.525155036E-3	1.572999288E-3	1.525472151E-3
1.297898707E-3	1.219531870E-3	1.181398286E-3	1.200882136E-3	1.167876762E-3	1.056175213E-3	9.310727473E-4	9.530957323E-4	1.003750018E-3	8.973699296E-4	7.302673184E-4	5.898296949E-4	4.970704322E-4	4.500022915E-4	4.873969592E-4	6.858246052E-4	9.204484522E-4	1.001265249E-3	1.037994632E-3	1.214224263E-3	1.403210103E-3	1.443760120E-3	1.341937343E-3	1.202299027E-3
1.406746684E-3	1.151480712E-3	9.967654478E-4	1.039756229E-3	1.054067281E-3	9.273272008E-4	7.475077291E-4	7.686420577E-4	8.903479320E-4	8.541084244E-4	7.001446793E-4	4.658539838E-4	2.184991463E-4	1.499563223E-4	3.334495123E-4	6.460237782E-4	8.507918101E-4	8.438735968E-4	8.396107005E-4	1.015003654E-3	1.242732513E-3	1.329100691E-3	1.191312214E-3	1.030755113E-3
1.675719162E-3	1.359400339E-3	1.075256616E-3	1.004955033E-3	9.881635197E-4	8.664734196E-4	6.907429197E-4	7.109448779E-4	8.401192608E-4	8.719880134E-4	8.283358184E-4	6.552225095E-4	4.234192893E-4	3.733563062E-4	5.228796508E-4	7.315227995E-4	8.750770357E-4	8.953989600E-4	9.296871140E-4	1.102637034E-3	1.325322315E-3	1.403868664E-3	1.197066973E-3	9.668934508E-4
1.759855892E-3	1.535635907E-3	1.258130418E-3	1.084849238E-3	1.037947950E-3	1.034206245E-3	9.828307666E-4	9.510087548E-4	9.332725313E-4	9.501279565E-4	1.034153043E-3	1.025391975E-3	9.386444581E-4	9.104683413E-4	8.917301893E-4	8.683917695E-4	9.047318599E-4	9.851049399E-4	1.118228654E-3	1.305757440E-3	1.461576205E-3	1.453484874E-3	1.192931551E-3	9.298473014E-4
1.548415981E-3	1.483361935E-3	1.374024665E-3	1.221806509E-3	1.151242410E-3	1.247501234E-3	1.339921262E-3	1.294623129E-3	1.173519995E-3	1.144687762E-3	1.223913394E-3	1.258722274E-3	1.252653310E-3	1.241501654E-3	1.176319318E-3	1.078155008E-3	9.988873499E-4	1.003869111E-3	1.130786492E-3	1.271871850E-3	1.330442843E-3	1.291886787E-3	1.119562774E-3	9.407737525E-4
1.341290539E-3	1.360078459E-3	1.369131031E-3	1.296121278E-3	1.255371957E-3	1.349954866E-3	1.419745968E-3	1.394273248E-3	1.362076495E-3	1.337230671E-3	1.303775935E-3	1.288273255E-3	1.289179083E-3	1.262130449E-3	1.244462910E-3	1.245244872E-3	1.165807131E-3	1.073637744E-3	1.111768768E-3	1.200728118E-3	1.240903861E-3	1.230563270E-3	1.111971913E-3	9.444818133E-4
1.259098295E-3	1.318138326E-3	1.334144617E-3	1.288596657E-3	1.325658406E-3	1.414777129E-3	1.362140756E-3	1.319585950E-3	1.411571866E-3	1.401475980E-3	1.274149748E-3	1.237868681E-3	1.250216155E-3	1.228038804E-3	1.253779163E-3	1.305881189E-3	1.275156974E-3	1.206966233E-3	1.223812462E-3	1.327480772E-3	1.421602559E-3	1.392014208E-3	1.178493141E-3	9.362595738E-4
1.162922126E-3	1.271008165E-3	1.300542033E-3	1.266705105E-3	1.364753465E-3	1.491472591E-3	1.387266326E-3	1.250374364E-3	1.253694063E-3	1.193849719E-3	1.084530610E-3	1.079652808E-3	1.107498305E-3	1.163020963E-3	1.248196699E-3	1.233340241E-3	1.196426456E-3	1.250654110E-3	1.348357415E-3	1.492665731E-3	1.619283343E-3	1.507855835E-3	1.142406953E-3	8.625217597E-4
1.030348241E-3	1.115401741E-3	1.175591722E-3	1.222864259E-3	1.360011403E-3	1.510408241E-3	1.460296568E-3	1.243311912E-3	1.009134925E-3	8.493758505E-4	8.284941432E-4	8.744939114E-4	9.047897765E-4	1.014841371E-3	1.113865059E-3	1.029139152E-3	1.035904395E-3	1.272879192E-3	1.486927969E-3	1.622788142E-3	1.671098056E-3	1.417210442E-3	9.157298482E-4	6.499906303E-4
1.009929343E-3	1.043965574E-3	1.149144024E-3	1.291593653E-3	1.371133840E-3	1.402189140E-3	1.400074223E-3	1.285787439E-3	1.024906291E-3	8.187693311E-4	7.967012934E-4	8.339846390E-4	8.761700592E-4	9.851244977E-4	1.024109311E-3	9.138485766E-4	1.012153924E-3	1.395570114E-3	1.689176657E-3	1.750489231E-3	1.607778016E-3	1.192608266E-3	6.393770454E-4	4.086372210E-4
1.096854918E-3	1.149822841E-3	1.319064409E-3	1.480527455E-3	1.431290875E-3	1.259979908E-3	1.168479794E-3	1.172653167E-3	1.093944302E-3	9.379858966E-4	8.576829568E-4	8.977156249E-4	1.027291059E-3	1.142344554E-3	1.087268116E-3	9.360872791E-4	1.063833595E-3	1.480232691E-3	1.776188961E-3	1.747481176E-3	1.469005132E-3	1.019950141E-3	5.137033877E-4	2.722355712E-4
1.161810127E-3	1.262115315E-3	1.423063688E-3	1.522212522E-3	1.463831402E-3	1.283337595E-3	1.054314198E-3	9.411090869E-4	9.148481768E-4	8.416711353E-4	8.150191279E-4	9.737510700E-4	1.236459822E-3	1.350947772E-3	1.194364624E-3	9.991691913E-4	1.125243492E-3	1.483503613E-3	1.672057784E-3	1.541582984E-3	1.245673862E-3	8.901375695E-4	4.715298710E-4	2.225623757E-4
1.147799776E-3	1.324369106E-3	1.393350656E-3	1.359392656E-3	1.350110979E-3	1.341494615E-3	1.144586597E-3	8.974010125E-4	8.094166988E-4	8.163439343E-4	8.970197523E-4	1.104849158E-3	1.350144739E-3	1.425996306E-3	1.268628519E-3	1.129694167E-3	1.262237784E-3	1.500204206E-3	1.534984796E-3	1.318348455E-3	1.025836216E-3	7.636118098E-4	4.877267347E-4	3.453583922E-4
1.070049941E-3	1.353526604E-3	1.376987202E-3	1.211059163E-3	1.107052201E-3	1.146810013E-3	1.119573950E-3	9.850393981E-4	9.443008457E-4	1.022580429E-3	1.117356471E-3	1.173183671E-3	1.205894398E-3	1.232020557E-3	1.226780354E-3	1.249201247E-3	1.361381146E-3	1.446101815E-3	1.381675014E-3	1.167853014E-3	9.205774404E-4	7.719701971E-4	7.275055978E-4	7.811180549E-4
