8.922782727E-4	8.690961986E-4	1.007069252E-3	9.934341069E-4	1.016493072E-3	1.304985955E-3	1.535030082E-3	1.466787886E-3	1.183314482E-3	9.043834871E-4	8.115753299E-4	9.428184130E-4	1.148748095E-3	1.181400847E-3	1.059931703E-3	9.704117547E-4	9.606689564E-4	9.128062520E-4	7.681424031E-4	6.621489301E-4	7.209646283E-4	9.034798713E-4	9.606759413E-4	8.672532276E-4	8.219048614E-4	8.404824184E-4	1.052170293E-3	1.331092324E-3	1.311908592E-3	1.150656608E-3
1.122532063E-3	1.144399517E-3	1.222544350E-3	1.145326765E-3	1.081062830E-3	1.249195775E-3	1.417461550E-3	1.434348058E-3	1.320823678E-3	1.127010677E-3	9.630516288E-4	9.488635696E-4	1.118725631E-3	1.246604486E-3	1.197342528E-3	1.100605703E-3	1.046368969E-3	9.801174747E-4	8.250498213E-4	6.737496587E-4	6.992481649E-4	9.131119004E-4	1.065883087E-3	1.034739194E-3	9.742573602E-4	9.653338348E-4	1.103048329E-3	1.292439527E-3	1.298254007E-3	1.184718218E-3
1.594467321E-3	1.502090367E-3	1.328564249E-3	1.115494175E-3	1.046258840E-3	1.228467445E-3	1.354805077E-3	1.256612362E-3	1.082151895E-3	9.858529083E-4	9.760017274E-4	1.026548678E-3	1.213367330E-3	1.396400738E-3	1.391720376E-3	1.294853631E-3	1.224497566E-3	1.160389977E-3	1.029180596E-3	8.475449868E-4	7.377006696E-4	8.470832254E-4	1.088443445E-3	1.212066622E-3	1.215633587E-3	1.226194086E-3	1.287301886E-3	1.295344438E-3	1.183539978E-3	1.030942658E-3
1.811985858E-3	1.676450716E-3	1.393091981E-3	1.157046063E-3	1.115884050E-3	1.306466060E-3	1.388797187E-3	1.115301508E-3	7.591562462E-4	6.904861657E-4	8.622936439E-4	1.035797875E-3	1.222171821E-3	1.402008580E-3	1.439797576E-3	1.391098252E-3	1.351091429E-3	1.265180763E-3	1.098278561E-3	8.913697675E-4	7.231326308E-4	7.863218780E-4	1.041816198E-3	1.197068603E-3	1.257546013E-3	1.367736375E-3	1.454884652E-3	1.344025834E-3	1.039643656E-3	7.373275002E-4
NaN	1.607032958E-3	1.447794028E-3	1.268251915E-3	1.184070250E-3	1.325060264E-3	1.459431252E-3	1.243376406E-3	8.738862234E-4	7.755632978E-4	9.154271102E-4	1.051900792E-3	1.189046307E-3	1.327989274E-3	1.374508021E-3	1.403839211E-3	1.441561268E-3	1.296231756E-3	1.020719996E-3	8.567324257E-4	8.566110628E-4	1.007604296E-3	1.144082518E-3	1.137331594E-3	1.166499103E-3	1.288599451E-3	1.380749978E-3	1.315074391E-3	1.017946866E-3	6.570378901E-4
NaN	1.400240115E-3	1.361722127E-3	1.192218391E-3	1.053549349E-3	1.179316198E-3	1.390045509E-3	1.330391970E-3	1.116412343E-3	1.052091364E-3	1.073200023E-3	1.098888577E-3	1.218316611E-3	1.342345960E-3	1.356380759E-3	1.399275032E-3	1.469096285E-3	1.305664540E-3	1.032640692E-3	9.967153892E-4	1.174616278E-3	1.323686796E-3	1.234835829E-3	1.077216933E-3	1.133468701E-3	1.233530114E-3	1.262930105E-3	1.263215439E-3	1.109155943E-3	8.267775993E-4
1.185437082E-3	1.163169974E-3	1.168968040E-3	1.042444725E-3	9.599212790E-4	1.107484451E-3	1.264555729E-3	1.216947567E-3	1.161956927E-3	1.238798373E-3	1.224261359E-3	1.117820852E-3	1.143884030E-3	1.234868192E-3	1.265509403E-3	1.326619647E-3	1.373000676E-3	1.233176794E-3	1.058815047E-3	1.069909893E-3	1.192046562E-3	1.213157433E-3	1.012355671E-3	8.865139680E-4	1.067132689E-3	1.233103336E-3	1.255452400E-3	1.243963488E-3	1.158278668E-3	1.009367057E-3
1.015335904E-3	9.595533484E-4	9.689494618E-4	9.548661183E-4	1.049208804E-3	1.271898393E-3	1.347937738E-3	1.220280770E-3	1.196105499E-3	1.345092431E-3	1.326863538E-3	1.090910053E-3	9.597122553E-4	1.015510526E-3	1.127654337E-3	1.239602570E-3	1.249119174E-3	1.114690444E-3	9.970100364E-4	9.412764921E-4	8.870521560E-4	8.324669325E-4	7.518554339E-4	7.933072047E-4	1.056166599E-3	1.287838677E-3	1.358299982E-3	1.317202928E-3	1.232728246E-3	1.183252549E-3
8.671797696E-4	9.204765665E-4	9.341719560E-4	9.171565180E-4	1.063609379E-3	1.324885641E-3	1.403217786E-3	1.256961143E-3	1.165463007E-3	1.249992871E-3	1.258713659E-3	1.057774760E-3	9.123126511E-4	9.835066739E-4	1.120472094E-3	1.194246230E-3	1.142777386E-3	1.011603861E-3	9.579564212E-4	9.073074325E-4	7.404581411E-4	6.244577817E-4	6.860058638E-4	8.927871822E-4	1.181685133E-3	1.416650834E-3	1.502593746E-3	1.451496617E-3	1.362492330E-3	1.313133864E-3
8.294784348E-4	1.019879477E-3	1.041924697E-3	9.358258103E-4	9.929954540E-4	1.185846166E-3	1.280694501E-3	1.214577467E-3	1.106985495E-3	1.103172312E-3	1.154291094E-3	1.096123829E-3	1.009828993E-3	1.043812837E-3	1.117240754E-3	1.143747708E-3	1.085572178E-3	9.604424704E-4	9.387440514E-4	9.465584881E-4	7.543562679E-4	5.535775563E-4	6.254836917E-4	8.937206003E-4	1.191178686E-3	1.428530901E-3	1.526660519E-3	1.473796437E-3	1.350484090E-3	1.242336351E-3
9.676191257E-4	1.074344036E-3	1.042765449E-3	9.848466143E-4	1.086621429E-3	1.188994036E-3	1.201846637E-3	1.183547894E-3	1.109358040E-3	1.060089679E-3	1.142989844E-3	1.215805067E-3	1.164305373E-3	1.077653258E-3	1.027412596E-3	1.062080381E-3	1.101910835E-3	9.915438714E-4	8.924578433E-4	8.685989305E-4	6.893540849E-4	4.776819842E-4	5.435977364E-4	8.334972081E-4	1.141714514E-3	1.387726516E-3	1.512134098E-3	1.459026826E-3	1.282707672E-3	1.129596611E-3
NaN	NaN	1.088104909E-3	1.095932443E-3	1.228765235E-3	1.239683130E-3	1.186219160E-3	1.185974805E-3	1.090384554E-3	9.697491769E-4	1.066818484E-3	1.280352008E-3	1.348329359E-3	1.224312466E-3	1.038437127E-3	1.034429879E-3	1.180203399E-3	1.133654150E-3	9.857843397E-4	9.296086500E-4	7.844123174E-4	5.950970226E-4	6.646213587E-4	9.856065735E-4	1.279932563E-3	1.441768138E-3	1.537527307E-3	1.538308570E-3	1.412589219E-3	1.258062781E-3
NaN	NaN	NaN	NaN	1.204997185E-3	1.138395979E-3	1.200724044E-3	1.308698556E-3	1.169204712E-3	9.392893990E-4	9.917105781E-4	1.266457140E-3	1.450042473E-3	1.384573872E-3	1.157156425E-3	1.129422453E-3	1.332398271E-3	1.327363192E-3	1.179740881E-3	1.163613866E-3	1.105801319E-3	9.508890798E-4	9.665237158E-4	1.218619989E-3	1.420597895E-3	1.453285106E-3	1.504375250E-3	1.576830866E-3	1.530500478E-3	1.385866315E-3
NaN	NaN	NaN	NaN	NaN	NaN	1.199659775E-3	1.386842108E-3	1.294965623E-3	1.113410923E-3	1.158726867E-3	1.350072096E-3	1.462182729E-3	1.400555484E-3	1.223084982E-3	1.253406750E-3	1.478926395E-3	1.434846665E-3	1.223528991E-3	1.194505487E-3	1.216825447E-3	1.147194533E-3	1.107742428E-3	1.202896819E-3	1.322367112E-3	1.393669634E-3	1.496075653E-3	1.535246265E-3	1.415336039E-3	1.253470313E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.313633169E-3	1.329674735E-3	1.331195584E-3	1.430756296E-3	1.486673020E-3	1.444373396E-3	1.357615343E-3	1.236953307E-3	1.298026764E-3	1.498029917E-3	1.385526848E-3	1.057093381E-3	9.307326400E-4	9.878096171E-4	1.043270458E-3	1.043259399E-3	1.069977647E-3	1.204677392E-3	1.407904900E-3	NaN	1.434269943E-3	1.219602069E-3	1.082989154E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.321416232E-3	1.344122691E-3	1.376580098E-3	1.446054666E-3	1.428482705E-3	1.389624318E-3	1.386218704E-3	1.314678462E-3	1.329132705E-3	1.453126082E-3	1.284096856E-3	8.547992329E-4	6.358434912E-4	7.527398993E-4	9.844475426E-4	1.126763294E-3	1.210141578E-3	1.359060407E-3	1.512486720E-3	1.478450606E-3	1.262653037E-3	1.136526000E-3	1.133771148E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.337068388E-3	1.254236908E-3	1.234451192E-3	1.248222659E-3	1.230760245E-3	1.334135886E-3	1.482432359E-3	1.448772033E-3	1.378602465E-3	1.407850417E-3	1.279824646E-3	9.402869618E-4	7.331376546E-4	8.678581798E-4	1.176984864E-3	1.387364813E-3	1.488439157E-3	1.563366735E-3	1.535495045E-3	1.339274226E-3	1.149420277E-3	1.196872676E-3	1.308361068E-3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.190295443E-3	1.008042600E-3	1.090284321E-3	1.196873258E-3	1.199737657E-3	1.353113214E-3	1.555718947E-3	1.543128164E-3	1.404903829E-3	1.318644034E-3	1.264672261E-3	1.189547242E-3	1.132009667E-3	1.193580916E-3	1.352276653E-3	1.448638854E-3	1.484537148E-3	1.479392755E-3	1.379886409E-3	1.235889853E-3	1.162007800E-3	1.220289851E-3	1.263140817E-3
