1.145981951E-3	1.350570354E-3	1.461610314E-3	1.444602385E-3	1.396385254E-3	1.249010209E-3	1.119084773E-3	1.093608676E-3	1.145705464E-3	1.267106622E-3	1.221661922E-3	1.028077793E-3	1.044098171E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.161671826E-3	1.314664376E-3	1.327290083E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.667394916E-4	1.090104925E-3	1.607299550E-3	1.674621133E-3	1.311870641E-3	1.018758863E-3	9.136142326E-4	9.313207120E-4	9.456366533E-4	8.801798685E-4	9.808301693E-4	1.253818045E-3	1.279669465E-3	1.144269248E-3	1.191664836E-3	1.256844378E-3	1.173159340E-3	1.096728025E-3	1.122015412E-3	1.129815471E-3	1.068637124E-3	1.115151681E-3	1.290047891E-3	1.424242975E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.385527197E-3	1.469252515E-3	1.467686263E-3	1.335760229E-3	1.203705207E-3	1.197242411E-3	1.310935011E-3	1.406739000E-3	1.348401420E-3	1.129774028E-3	9.998319438E-4	1.151861739E-3
1.245133462E-3	1.370419166E-3	1.452541444E-3	1.441193046E-3	1.414358150E-3	1.304434845E-3	1.205115463E-3	1.229995512E-3	1.162949367E-3	1.007074374E-3	9.126330260E-4	9.170222911E-4	1.141335000E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.179324929E-3	1.253628870E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.103585470E-3	1.452152268E-3	1.471498981E-3	1.165859052E-3	1.020467258E-3	1.089445548E-3	1.113231061E-3	9.507526993E-4	7.250956260E-4	7.520877989E-4	1.041563693E-3	1.171063050E-3	1.107457443E-3	1.191553310E-3	1.344087301E-3	1.301354612E-3	1.140379580E-3	1.048498787E-3	9.638339397E-4	8.815174224E-4	1.037298352E-3	1.321413321E-3	1.444805763E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.240382320E-3	1.312706503E-3	1.198197249E-3	9.863012237E-4	9.850172792E-4	1.138372114E-3	1.266856212E-3	1.321710413E-3	1.249962836E-3	1.031553722E-3	8.613556274E-4	9.128379170E-4
1.419833628E-3	1.472684904E-3	1.440158463E-3	1.311753877E-3	1.256418182E-3	1.261412981E-3	1.292658271E-3	1.360407216E-3	1.199525432E-3	8.472166955E-4	6.735373754E-4	8.205199265E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.125032781E-3	1.104985480E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.279443852E-3	1.315040863E-3	1.112645608E-3	1.073645893E-3	1.251865877E-3	1.330845873E-3	1.156409271E-3	9.288085275E-4	9.173864964E-4	1.058371388E-3	1.093033352E-3	1.035368186E-3	1.061507501E-3	1.166693866E-3	1.208636677E-3	1.112802885E-3	9.755444480E-4	8.799771313E-4	8.835053886E-4	1.097533503E-3	1.348295715E-3	1.416095882E-3	1.446822309E-3	NaN	NaN	NaN	NaN	NaN	1.244954998E-3	1.289793407E-3	1.030005515E-3	7.912127185E-4	9.323243285E-4	1.148995594E-3	1.173149794E-3	1.111654448E-3	1.038613613E-3	9.510915261E-4	8.384102839E-4	6.758322706E-4
1.467256807E-3	1.556339092E-3	1.466761110E-3	1.304719830E-3	1.275464660E-3	1.336318091E-3	1.357899513E-3	1.332013402E-3	1.200740458E-3	1.001818920E-3	8.813166060E-4	9.520601598E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.792186320E-4	1.028660336E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.249321038E-3	1.213006326E-3	9.999210015E-4	1.018438488E-3	1.246341271E-3	1.394009800E-3	1.323939068E-3	1.149672666E-3	1.090807957E-3	1.062532072E-3	9.669858264E-4	9.250022704E-4	9.152732091E-4	9.384895675E-4	1.034917193E-3	1.025486621E-3	8.894933271E-4	8.281751652E-4	8.770878194E-4	1.011639950E-3	1.184452907E-3	1.288623782E-3	1.364148455E-3	NaN	NaN	NaN	NaN	NaN	1.278401120E-3	1.313831075E-3	1.110172248E-3	9.837310063E-4	1.113586128E-3	1.208184869E-3	1.127645257E-3	9.971512482E-4	8.632699610E-4	7.740341243E-4	7.133042673E-4	5.408916040E-4
1.366273849E-3	1.473091426E-3	1.422538655E-3	1.439412357E-3	1.571942470E-3	1.625273144E-3	1.477262005E-3	1.214876887E-3	1.083739800E-3	1.169076655E-3	1.247392269E-3	1.204455970E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.924724000E-4	9.432129445E-4	1.066684956E-3	1.197029138E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.102146460E-3	8.848974830E-4	1.014081412E-3	1.242853235E-3	1.403346774E-3	1.419584150E-3	1.222983585E-3	1.060181763E-3	9.551625117E-4	8.375893231E-4	8.367574774E-4	8.503199788E-4	8.559546550E-4	9.539773455E-4	9.468813078E-4	8.196362178E-4	8.175516268E-4	8.298258763E-4	7.584734703E-4	8.638814325E-4	1.151491888E-3	1.350686071E-3	1.356273075E-3	NaN	NaN	NaN	NaN	1.241036691E-3	1.247887500E-3	1.243913779E-3	1.282603829E-3	1.310369233E-3	1.271870569E-3	1.169496914E-3	1.053864020E-3	8.948565810E-4	6.932437536E-4	5.790352589E-4	5.438632797E-4
1.222161343E-3	1.251363428E-3	1.231165021E-3	1.389741665E-3	1.623418997E-3	1.666256576E-3	1.441906206E-3	1.069500693E-3	8.953153156E-4	1.077727764E-3	1.320212614E-3	1.338575385E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.231820555E-3	1.203833963E-3	1.110909274E-3	1.122898306E-3	1.229960937E-3	1.341826166E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.094513922E-3	1.053551678E-3	1.282725600E-3	1.394750667E-3	1.434276230E-3	1.429305063E-3	1.209524227E-3	1.001034630E-3	9.035550174E-4	8.162771119E-4	8.163762395E-4	8.491357439E-4	8.761224453E-4	9.465826442E-4	9.244125686E-4	8.294127765E-4	8.579861606E-4	8.494693902E-4	6.907950155E-4	7.652575732E-4	1.161738066E-3	1.437834930E-3	1.385312644E-3	1.219222671E-3	NaN	NaN	NaN	1.246032538E-3	1.212728675E-3	1.306066290E-3	1.367090386E-3	1.346313744E-3	1.337169437E-3	1.216502627E-3	1.054410241E-3	9.689487051E-4	8.344937814E-4	7.475047605E-4	7.908985135E-4
1.079466660E-3	1.075909473E-3	1.089195255E-3	1.226111664E-3	1.401331858E-3	1.434336882E-3	1.269130385E-3	9.775636718E-4	7.769853109E-4	8.418699144E-4	1.108770142E-3	1.309496001E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.215717872E-3	1.429677010E-3	1.438704785E-3	1.204561326E-3	1.097062952E-3	1.266375650E-3	1.465721522E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.204945147E-3	1.364164404E-3	1.526685897E-3	1.446104841E-3	1.327961800E-3	1.244108775E-3	1.084102201E-3	9.563355707E-4	9.029245120E-4	8.275434957E-4	7.754220278E-4	8.018211811E-4	8.644687477E-4	9.109738749E-4	8.973857039E-4	8.468092419E-4	8.548807236E-4	9.016371332E-4	8.941874839E-4	9.737830260E-4	1.245587366E-3	1.443359652E-3	1.372121391E-3	1.255428186E-3	1.336750225E-3	NaN	NaN	1.355981105E-3	1.289211679E-3	1.259840676E-3	1.128459815E-3	1.096845837E-3	1.239051460E-3	1.142161433E-3	9.153996361E-4	9.106129291E-4	9.716381901E-4	1.042129821E-3	1.117220381E-3
9.998580208E-4	1.034273300E-3	1.049930346E-3	1.098391018E-3	1.202610205E-3	1.239414676E-3	1.121398876E-3	9.034331306E-4	6.725300336E-4	6.074975245E-4	8.851924795E-4	1.250508474E-3	1.477134181E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.246723463E-3	1.349720289E-3	1.259708079E-3	9.936623974E-4	9.744844865E-4	1.263357350E-3	1.475443481E-3	1.440128312E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.269313507E-3	1.505662571E-3	1.533886069E-3	1.329565770E-3	1.144385315E-3	1.021142118E-3	9.587265085E-4	9.462711751E-4	9.470204241E-4	8.845854900E-4	7.701118593E-4	7.727901102E-4	9.007282788E-4	1.005568542E-3	1.027821563E-3	9.639930213E-4	8.964702720E-4	9.907400236E-4	1.141885412E-3	1.159552252E-3	1.169564668E-3	1.245947788E-3	1.278067939E-3	1.328688231E-3	1.490469556E-3	1.612027525E-3	1.567592495E-3	1.488394104E-3	1.439078129E-3	1.229051966E-3	8.839402581E-4	8.295418811E-4	1.062751398E-3	1.048540347E-3	8.496099617E-4	8.533441578E-4	9.807106107E-4	1.111684716E-3	1.212195610E-3
9.879267309E-4	1.023472287E-3	9.362596320E-4	8.778130868E-4	9.569173562E-4	1.018731156E-3	9.488859796E-4	7.926127873E-4	5.540817510E-4	4.486393591E-4	7.850998663E-4	1.266655861E-3	1.474989927E-3	NaN	NaN	NaN	NaN	NaN	1.237460179E-3	1.239759149E-3	1.139761531E-3	8.873764891E-4	6.743054837E-4	8.287391975E-4	1.173911500E-3	1.336264191E-3	1.319894916E-3	1.213731826E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.276793191E-3	1.131137600E-3	1.209201640E-3	1.492002979E-3	1.512837945E-3	1.279687276E-3	1.075986889E-3	9.601312340E-4	9.721462848E-4	1.039736555E-3	1.100211288E-3	1.077613444E-3	9.489788790E-4	9.142970666E-4	1.028957311E-3	1.176492427E-3	1.241607941E-3	1.134497463E-3	1.008345978E-3	1.149549964E-3	1.368958969E-3	1.267942484E-3	1.035565394E-3	1.028227387E-3	1.209957409E-3	1.424296875E-3	1.553111128E-3	1.528833644E-3	1.453914563E-3	1.508210902E-3	1.571477624E-3	1.327098464E-3	9.306136053E-4	8.600313449E-4	1.062821131E-3	1.089584897E-3	9.454188985E-4	9.320075624E-4	1.021328382E-3	1.071506413E-3	1.187403570E-3
9.760085959E-4	9.454538813E-4	7.996576023E-4	7.588523440E-4	8.665196365E-4	9.104440105E-4	8.613691898E-4	7.733115926E-4	5.405337433E-4	3.724926501E-4	6.856875843E-4	1.262162230E-3	1.518824254E-3	1.513479743E-3	NaN	NaN	NaN	1.173669589E-3	1.236850163E-3	1.234380412E-3	1.017894363E-3	6.816802197E-4	4.983153194E-4	6.845772150E-4	1.009167987E-3	1.183895045E-3	1.255847281E-3	1.280564233E-3	1.322164317E-3	1.477561775E-3	1.556319185E-3	1.350458828E-3	1.138071180E-3	1.212050673E-3	1.382844523E-3	1.350228325E-3	1.132779871E-3	1.125268405E-3	1.409382443E-3	1.491991454E-3	1.287781633E-3	1.086727832E-3	9.822811699E-4	1.007448300E-3	1.085588941E-3	1.155480277E-3	1.179213403E-3	1.138343243E-3	1.106257667E-3	1.071320148E-3	1.094458275E-3	1.182731707E-3	1.136906561E-3	1.040623407E-3	1.213212265E-3	1.476589590E-3	1.370019745E-3	1.034163521E-3	9.165980155E-4	1.083709998E-3	1.311888802E-3	1.381302369E-3	1.276528230E-3	1.184216584E-3	1.272062538E-3	1.416322193E-3	1.317851129E-3	1.049870858E-3	9.978383314E-4	1.183421235E-3	1.253987546E-3	1.136945211E-3	1.099587069E-3	1.142643159E-3	1.107715419E-3	1.244702260E-3
9.507974028E-4	9.067397914E-4	8.956213132E-4	1.029943232E-3	1.169172931E-3	1.075493521E-3	8.893624763E-4	7.733624079E-4	5.475593498E-4	3.000406432E-4	4.817697045E-4	1.080271322E-3	1.494706026E-3	1.472602598E-3	1.355864224E-3	1.331870328E-3	1.298316522E-3	1.262097270E-3	1.276024152E-3	1.181050204E-3	9.246185073E-4	7.057347684E-4	5.975895911E-4	6.197242765E-4	8.247364312E-4	1.084356336E-3	1.212935080E-3	1.236418728E-3	1.274453942E-3	1.326492056E-3	1.322783413E-3	1.201341744E-3	1.058274880E-3	1.102904789E-3	1.306095859E-3	1.384913339E-3	1.238527941E-3	1.166285016E-3	1.315778354E-3	1.384700765E-3	1.282730955E-3	1.178800710E-3	1.109110890E-3	1.101636211E-3	1.084132586E-3	1.025305712E-3	1.045335317E-3	1.142004272E-3	1.184513443E-3	1.055699307E-3	9.203864611E-4	9.817484533E-4	1.045309822E-3	1.005789847E-3	1.120757544E-3	1.362794312E-3	1.344289747E-3	1.050611492E-3	8.472051704E-4	8.856977220E-4	1.022869721E-3	1.122989343E-3	1.173182973E-3	1.172781573E-3	1.137061394E-3	1.150781289E-3	1.167191425E-3	1.050276798E-3	9.945105994E-4	1.188427792E-3	1.330928411E-3	1.234052121E-3	1.158534084E-3	1.164990477E-3	1.112441299E-3	1.239725272E-3
8.743667859E-4	9.390022606E-4	1.118516084E-3	1.366071636E-3	1.467268681E-3	1.249024644E-3	9.375286172E-4	7.751017692E-4	6.050945376E-4	3.968417004E-4	4.702809674E-4	9.042206220E-4	1.331243198E-3	1.422337489E-3	1.317862421E-3	1.325101941E-3	1.372028142E-3	1.314852736E-3	1.246786444E-3	1.074054977E-3	8.480151300E-4	8.839424117E-4	9.349921602E-4	7.535371114E-4	7.476069732E-4	9.963121265E-4	1.103084534E-3	1.083656680E-3	1.107505639E-3	1.109472127E-3	1.136535429E-3	1.168787363E-3	1.036874251E-3	8.825415862E-4	9.520032327E-4	1.146923285E-3	1.270301058E-3	1.306131249E-3	1.314496156E-3	1.303974772E-3	1.306712511E-3	1.329181250E-3	1.306076767E-3	1.258227043E-3	1.094476203E-3	8.445867570E-4	8.172999369E-4	9.794958169E-4	1.089010970E-3	1.034242450E-3	8.874150808E-4	8.868332952E-4	9.619290358E-4	9.373204666E-4	1.004573423E-3	1.227875240E-3	1.279880526E-3	1.039376250E-3	8.335147868E-4	8.389962604E-4	8.871618775E-4	9.889850626E-4	1.259838464E-3	1.485062647E-3	1.381659880E-3	1.136685954E-3	1.055359258E-3	9.902358288E-4	9.254673496E-4	1.043455792E-3	1.129982062E-3	1.051053870E-3	1.027017366E-3	1.086009666E-3	1.066529192E-3	1.084241900E-3
