9.086514474E-4	1.096247928E-3	1.195601770E-3	1.186208567E-3	1.156839426E-3	NaN	NaN	1.250797883E-3	1.223815489E-3	1.021992532E-3	8.689206443E-4	8.400657098E-4	9.013154195E-4	1.025630510E-3	1.107944874E-3	1.266404288E-3	1.554802177E-3	1.617815229E-3	1.284552389E-3	9.013377712E-4	8.462945698E-4	1.104327850E-3	1.406047726E-3	1.537751290E-3	NaN	NaN	NaN	NaN	NaN	1.115908497E-3	1.159644453E-3	1.350292121E-3	1.378421905E-3	1.293000532E-3	1.334784669E-3	NaN	NaN	NaN	1.213057898E-3	1.212383504E-3	1.316437731E-3	1.316400128E-3	1.211556722E-3	1.089431811E-3	9.727041470E-4	8.814156172E-4	9.341940167E-4	1.033338951E-3	8.431724855E-4	7.111002924E-4	1.021525008E-3	1.239837380E-3	1.125871670E-3	1.011539018E-3	9.594251751E-4	8.720569313E-4	7.372615510E-4	6.165753584E-4	5.455196952E-4	6.056591519E-4	9.162151837E-4	1.226370572E-3	1.325936988E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.380225627E-4	1.064795768E-3	1.321617630E-3	1.397558604E-3	1.249891007E-3	NaN	NaN	NaN	1.186417649E-3	1.013280009E-3	8.433515322E-4	7.137561333E-4	7.729969220E-4	1.056822599E-3	1.283328747E-3	1.436619204E-3	1.622910262E-3	1.606683480E-3	1.287684543E-3	9.579819744E-4	8.946356829E-4	1.146468567E-3	1.476777252E-3	1.548021333E-3	NaN	NaN	NaN	NaN	1.311231172E-3	1.025154605E-3	1.074797357E-3	1.322573517E-3	1.420661225E-3	1.405265532E-3	1.377136097E-3	NaN	NaN	NaN	1.162291737E-3	1.059629023E-3	1.090618200E-3	1.128698234E-3	1.105882111E-3	1.069143764E-3	9.828824550E-4	8.001583628E-4	6.958704325E-4	7.508269046E-4	7.196856895E-4	7.080347859E-4	9.396619862E-4	1.127728960E-3	1.140542328E-3	1.166911912E-3	1.168304239E-3	1.007616520E-3	7.847278030E-4	6.665243418E-4	6.393396761E-4	7.511443691E-4	1.086917357E-3	1.369809732E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.521968218E-4	1.007557265E-3	1.409014920E-3	1.552948030E-3	NaN	NaN	NaN	NaN	NaN	1.172024175E-3	1.045932528E-3	9.159284527E-4	9.836729150E-4	1.244498300E-3	1.416167826E-3	1.489395509E-3	1.561847981E-3	1.481425832E-3	1.229566289E-3	1.020504627E-3	9.355343645E-4	1.044906676E-3	1.293183304E-3	1.371496241E-3	1.275908668E-3	1.264021383E-3	1.365976059E-3	1.455842517E-3	1.354835462E-3	1.064537675E-3	9.181749774E-4	1.011525630E-3	1.140792388E-3	1.258810051E-3	1.300004544E-3	1.218594145E-3	NaN	NaN	NaN	1.074925065E-3	8.668306982E-4	8.877141518E-4	9.602762293E-4	1.011927146E-3	9.901869344E-4	7.999512018E-4	5.687010125E-4	5.371264997E-4	6.640879437E-4	8.216133574E-4	9.767004522E-4	1.066706725E-3	1.110719400E-3	1.158573315E-3	1.144852373E-3	1.028201426E-3	8.933534846E-4	8.235229179E-4	8.262671763E-4	9.714360349E-4	1.294807997E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.038894109E-4	9.543355554E-4	1.374716987E-3	1.535693766E-3	NaN	NaN	NaN	NaN	NaN	NaN	1.408727840E-3	1.335712033E-3	1.353811473E-3	1.427706331E-3	1.433443627E-3	1.471463824E-3	1.519789337E-3	1.369085978E-3	1.094830921E-3	9.806989692E-4	9.775052313E-4	9.817874525E-4	1.041618525E-3	1.095985761E-3	1.166862319E-3	1.243351144E-3	1.228665467E-3	1.276860712E-3	1.348463935E-3	1.154718571E-3	8.664812776E-4	8.156247786E-4	9.638548363E-4	1.117982785E-3	1.184538472E-3	1.262429869E-3	1.518484321E-3	NaN	NaN	1.353797852E-3	9.761301917E-4	9.132082341E-4	9.896246484E-4	1.041263458E-3	1.030154526E-3	8.673055563E-4	5.776606267E-4	4.706600448E-4	7.054444868E-4	1.041503856E-3	1.249380293E-3	1.305529615E-3	1.253269147E-3	1.139050815E-3	1.037074020E-3	1.042859745E-3	1.105873147E-3	1.109663281E-3	1.091627870E-3	1.146474038E-3	1.336414600E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.885836578E-4	1.027275226E-3	1.241005957E-3	1.340985764E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.530542271E-3	1.512492658E-3	1.453418867E-3	1.353302738E-3	1.408135868E-3	1.486660563E-3	1.306430902E-3	1.020356431E-3	9.890999645E-4	1.128057833E-3	1.144474256E-3	1.037048991E-3	9.784245631E-4	1.088993275E-3	1.182683511E-3	1.073403168E-3	1.060836250E-3	1.235722913E-3	1.191442949E-3	9.331860347E-4	8.735963493E-4	1.049867831E-3	1.146789989E-3	1.121412381E-3	1.240912243E-3	1.532559749E-3	NaN	NaN	1.521061058E-3	1.271589776E-3	1.153517747E-3	1.066856319E-3	9.626141982E-4	9.155070293E-4	8.545396267E-4	6.678957725E-4	5.782565568E-4	8.230919484E-4	1.230633352E-3	1.553586219E-3	1.667256351E-3	1.518449397E-3	1.231045811E-3	1.047498896E-3	1.156145008E-3	1.401293208E-3	1.485421206E-3	1.405608957E-3	1.263298094E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.466066577E-3
1.176947961E-3	1.196049387E-3	1.157628489E-3	1.183060114E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.470552175E-3	1.490846626E-3	1.425850554E-3	1.287222956E-3	1.328554354E-3	1.402618946E-3	1.230351510E-3	1.035002177E-3	1.145479036E-3	1.409977791E-3	1.458839048E-3	1.246772357E-3	1.050597522E-3	1.095687971E-3	1.217731275E-3	1.130998950E-3	1.031590160E-3	1.145033864E-3	1.168238232E-3	9.688364808E-4	8.859811351E-4	1.023476943E-3	1.097914763E-3	1.042231219E-3	1.098401961E-3	1.276592724E-3	1.391937258E-3	NaN	NaN	1.501510153E-3	1.448918134E-3	1.231563394E-3	9.635253227E-4	8.511403576E-4	8.884601993E-4	9.094470879E-4	9.233263554E-4	1.056455076E-3	1.318018883E-3	1.623307820E-3	1.757765189E-3	1.580527867E-3	1.281935140E-3	1.118179876E-3	1.257438329E-3	1.568245119E-3	1.700216555E-3	1.587706502E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.423442271E-3
1.334482920E-3	1.306763268E-3	1.188649447E-3	1.213351032E-3	NaN	NaN	NaN	NaN	NaN	1.179998042E-3	1.224504551E-3	1.311363652E-3	1.416890416E-3	1.403635484E-3	1.255164039E-3	1.247231034E-3	1.271980698E-3	1.092605060E-3	9.977676673E-4	1.272876165E-3	1.650799182E-3	1.728895004E-3	1.493777265E-3	1.227402710E-3	1.179360668E-3	1.322511584E-3	1.316461945E-3	1.130125602E-3	1.084766584E-3	1.091471058E-3	9.328513988E-4	7.740106084E-4	7.868935936E-4	8.924275753E-4	9.884802857E-4	1.112666330E-3	1.244301209E-3	1.272147987E-3	1.267202082E-3	NaN	NaN	NaN	1.458264189E-3	1.210565912E-3	1.058789436E-3	1.090787700E-3	1.214956515E-3	1.276131603E-3	1.241835998E-3	1.254161121E-3	1.412163489E-3	1.493401127E-3	1.319132862E-3	1.109241508E-3	1.044178731E-3	1.217390527E-3	1.569875982E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.431256067E-3	1.315935981E-3
1.346044824E-3	1.289477921E-3	1.205715351E-3	1.253349823E-3	1.512327814E-3	1.671814010E-3	1.555273542E-3	1.319681178E-3	1.061575604E-3	9.225693648E-4	1.019523479E-3	1.197454636E-3	1.308304025E-3	1.260335208E-3	1.108158263E-3	1.073211432E-3	1.071495004E-3	9.326569852E-4	9.267824935E-4	1.265510102E-3	1.633764827E-3	1.699123299E-3	1.516208285E-3	1.272230991E-3	1.155342208E-3	1.282717683E-3	1.337251975E-3	1.109683653E-3	9.536727448E-4	9.911990492E-4	9.834216908E-4	8.467019070E-4	7.265235181E-4	8.104737499E-4	1.069435151E-3	1.330233645E-3	1.460450003E-3	1.390703255E-3	1.260068151E-3	1.286579645E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.181269763E-3	1.172031043E-3	1.049641171E-3	9.313534247E-4	9.232019074E-4	1.110569690E-3	1.481401618E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.201607054E-3	1.249053050E-3	1.222803025E-3	1.173107536E-3
1.319167088E-3	1.246231142E-3	1.161701046E-3	1.160045853E-3	1.364144264E-3	1.456753816E-3	1.267060172E-3	1.022728859E-3	8.035411593E-4	7.219206891E-4	9.509153315E-4	1.232925686E-3	1.248551998E-3	1.093609375E-3	1.003603451E-3	1.005582162E-3	9.705389966E-4	8.840486989E-4	9.424339514E-4	1.175409881E-3	1.318578143E-3	1.293656067E-3	1.229395741E-3	1.107877586E-3	1.004015212E-3	1.138669904E-3	1.243039500E-3	1.024125959E-3	8.449004381E-4	9.699297370E-4	1.170946052E-3	1.161062857E-3	9.907924104E-4	9.802624118E-4	1.178396284E-3	1.358434558E-3	1.416336745E-3	1.346744248E-3	1.203816500E-3	1.138729393E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.116908621E-3	1.042587799E-3	9.771188488E-4	9.708487196E-4	1.118174754E-3	1.374911517E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.454064955E-4	9.402756114E-4	1.000860357E-3	1.118759392E-3	1.151972567E-3	1.048907288E-3
1.236128970E-3	1.171799726E-3	1.070188941E-3	1.020234311E-3	1.145535847E-3	1.167070004E-3	9.646012913E-4	8.059373940E-4	7.415002910E-4	7.728006458E-4	1.048589242E-3	1.325369580E-3	1.255425857E-3	1.087754034E-3	1.135859522E-3	1.182528096E-3	1.073466730E-3	1.008020132E-3	1.103657181E-3	1.174417790E-3	1.045593293E-3	9.395719389E-4	1.037684735E-3	1.065442455E-3	9.551646654E-4	1.044077100E-3	1.161888358E-3	9.718131041E-4	8.103626897E-4	9.714972693E-4	1.232876675E-3	1.311138039E-3	1.233007992E-3	1.209829585E-3	1.225334476E-3	1.164098503E-3	1.125798794E-3	1.143629546E-3	1.069121878E-3	9.734756895E-4	1.087062876E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.179714222E-3	1.057395712E-3	9.924574988E-4	1.048151753E-3	1.227348694E-3	1.358467503E-3	NaN	NaN	NaN	NaN	NaN	7.392773405E-4	7.478358457E-4	9.582171915E-4	1.057515503E-3	1.096702297E-3	1.250412897E-3	1.293474925E-3	1.021105098E-3
1.132690697E-3	1.098004286E-3	1.065549906E-3	1.053447020E-3	1.056361012E-3	9.767810116E-4	8.710766560E-4	8.984938613E-4	1.002152800E-3	1.077207504E-3	1.199334627E-3	1.306302613E-3	1.227362896E-3	1.157338265E-3	1.277433126E-3	1.293898444E-3	1.133333775E-3	1.097601140E-3	1.237231074E-3	1.283458201E-3	1.094207168E-3	9.869672358E-4	1.157868188E-3	1.207606751E-3	9.931647219E-4	9.526358335E-4	1.017749775E-3	8.272110717E-4	6.899898290E-4	8.606533520E-4	1.070404658E-3	1.149735297E-3	1.196479076E-3	1.250796719E-3	1.203472959E-3	1.066869241E-3	1.025860547E-3	1.051274943E-3	9.471162339E-4	8.475007489E-4	1.011597109E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.167324139E-3	9.360817494E-4	8.241939940E-4	9.809854673E-4	1.272615744E-3	1.400994253E-3	1.364586875E-3	NaN	NaN	NaN	1.204557251E-3	1.123974333E-3	1.134975348E-3	1.236221055E-3	1.284579164E-3	1.334731467E-3	1.435651560E-3	1.416923827E-3	1.118283137E-3
1.160124433E-3	1.153069548E-3	1.216762466E-3	1.240794081E-3	1.097199507E-3	9.308628505E-4	9.406139725E-4	1.085011172E-3	1.243257662E-3	1.306651160E-3	1.248120214E-3	1.179656596E-3	1.165689202E-3	1.219211961E-3	1.311061089E-3	1.253109775E-3	1.064801472E-3	9.782082634E-4	1.084142248E-3	1.250088681E-3	1.248574583E-3	1.226309105E-3	1.370273065E-3	1.365622156E-3	1.104354858E-3	9.738020599E-4	9.202611982E-4	6.564952782E-4	5.146171898E-4	7.226326852E-4	9.455623804E-4	1.021288568E-3	1.086783363E-3	1.145357499E-3	1.122800750E-3	1.075189910E-3	1.074364176E-3	1.025531557E-3	8.658730658E-4	8.073550998E-4	9.708609432E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.169585390E-3	8.708394598E-4	7.015453884E-4	9.239067440E-4	1.327070990E-3	1.493540243E-3	1.510837697E-3	1.612153021E-3	1.703110174E-3	1.670697005E-3	1.583231380E-3	1.484361244E-3	1.386946649E-3	1.288862433E-3	1.292268629E-3	1.431527548E-3	1.486815512E-3	1.387087279E-3	1.215812867E-3
1.172068529E-3	1.140216482E-3	1.246128813E-3	1.263743732E-3	1.063790172E-3	9.590059635E-4	1.075315522E-3	1.192278229E-3	1.290361513E-3	1.363784657E-3	1.262524514E-3	1.116876840E-3	1.150697237E-3	1.269683125E-3	1.303343917E-3	1.212591073E-3	1.061689691E-3	8.828263963E-4	8.178636199E-4	9.970430983E-4	1.154781436E-3	1.246374683E-3	1.436080085E-3	1.504117972E-3	1.330961939E-3	1.142137451E-3	9.627983090E-4	6.757535739E-4	5.075301160E-4	6.682481617E-4	9.166686214E-4	1.024479046E-3	1.060369075E-3	1.070354134E-3	1.061371528E-3	1.050030813E-3	9.990442777E-4	8.821216179E-4	7.458336768E-4	7.498313207E-4	9.175913292E-4	1.168719609E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.329140505E-3	1.161270542E-3	8.946165326E-4	6.784721045E-4	8.996822871E-4	1.365880715E-3	1.524352585E-3	1.495303819E-3	1.667784411E-3	1.904269797E-3	1.929266495E-3	1.773813856E-3	1.573172631E-3	1.374709653E-3	1.138385385E-3	1.019367250E-3	1.134350081E-3	1.194555545E-3	1.086069969E-3	1.037847600E-3
1.075858949E-3	9.959139861E-4	1.111409860E-3	1.111035584E-3	9.534446290E-4	1.031907042E-3	1.241341815E-3	1.244961051E-3	1.216589473E-3	1.283020596E-3	1.223294297E-3	1.088810619E-3	1.135337749E-3	1.246702741E-3	1.191432355E-3	1.084941439E-3	1.090143342E-3	9.848951595E-4	7.399820606E-4	7.013643626E-4	8.111917414E-4	9.784774156E-4	1.282761805E-3	1.499139704E-3	1.410717494E-3	1.149154617E-3	9.800918633E-4	8.859190857E-4	7.362697506E-4	7.054313901E-4	8.598187123E-4	9.863703744E-4	1.021025120E-3	1.009204192E-3	1.000997960E-3	9.677709895E-4	8.623878239E-4	7.846613298E-4	7.285581087E-4	7.062718505E-4	8.353434387E-4	1.112111262E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.134217484E-3	1.123699010E-3	9.843308944E-4	7.259218255E-4	8.414323675E-4	1.231155009E-3	1.328413258E-3	1.281268429E-3	1.483362052E-3	1.767735230E-3	1.873069326E-3	1.751088654E-3	1.480292762E-3	1.215113210E-3	9.297979414E-4	6.489579100E-4	5.720171030E-4	6.173250731E-4	5.994516541E-4	6.528866361E-4
1.048682490E-3	9.944669437E-4	1.101700473E-3	1.075840089E-3	1.009067055E-3	1.261034631E-3	1.481124782E-3	1.336868387E-3	1.181831933E-3	1.181348460E-3	1.122733462E-3	1.039735973E-3	1.130510354E-3	1.236161334E-3	1.078635803E-3	8.937307284E-4	1.020170515E-3	1.106707263E-3	8.176062256E-4	5.374001339E-4	5.452344194E-4	7.685402525E-4	1.098124310E-3	1.327261562E-3	1.258530654E-3	1.009824686E-3	9.756256477E-4	1.118098153E-3	1.028912491E-3	8.263601339E-4	8.309555124E-4	9.507649229E-4	1.004880760E-3	9.586541564E-4	9.034437826E-4	8.389480645E-4	7.680933340E-4	8.625507471E-4	9.527961956E-4	8.497532108E-4	8.168539498E-4	1.002769684E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.103939023E-3	9.655840113E-4	1.119922381E-3	1.107129618E-3	8.481984842E-4	8.283643983E-4	1.018027309E-3	1.041789539E-3	1.071388833E-3	1.258359291E-3	1.399415894E-3	1.472513308E-3	1.463970053E-3	1.264338265E-3	9.724686388E-4	6.815620582E-4	4.033826699E-4	2.534734085E-4	2.794571046E-4	3.395551175E-4	4.459558113E-4
1.111907070E-3	1.129891141E-3	1.194549492E-3	1.145697432E-3	1.162358792E-3	1.465204521E-3	1.621662290E-3	1.410461962E-3	1.223667408E-3	1.159638632E-3	1.085712225E-3	1.079898211E-3	1.237407443E-3	1.365902950E-3	1.179231098E-3	9.034417453E-4	9.748952580E-4	1.153186546E-3	9.418085101E-4	5.686340737E-4	5.466471775E-4	8.448519511E-4	1.108219265E-3	1.196267898E-3	1.128616626E-3	1.013836241E-3	1.073676744E-3	1.245423569E-3	1.220849575E-3	1.021568198E-3	9.306730935E-4	1.019398333E-3	1.069282880E-3	9.477358544E-4	8.214423433E-4	7.298312848E-4	6.785704172E-4	8.827901329E-4	1.122888876E-3	1.045189216E-3	8.803573437E-4	9.131052066E-4	NaN	NaN	NaN	NaN	NaN	NaN	1.392008853E-3	9.655664326E-4	9.285827982E-4	1.125508221E-3	1.141858404E-3	9.283253457E-4	8.116365061E-4	7.824254571E-4	7.582692197E-4	8.714140859E-4	9.920867160E-4	9.389421321E-4	8.939970867E-4	9.690584266E-4	9.551937110E-4	7.243553409E-4	4.633504432E-4	3.543490020E-4	3.364339063E-4	3.581619821E-4	3.806194873E-4	4.236077657E-4
1.234728144E-3	1.241474063E-3	1.195472432E-3	1.131812111E-3	1.183895045E-3	1.431629527E-3	1.573231653E-3	1.417722786E-3	1.200393424E-3	1.060402370E-3	1.046818914E-3	1.187678659E-3	1.396066509E-3	1.520610414E-3	1.378811430E-3	1.081059920E-3	1.007423736E-3	1.163173118E-3	1.097452361E-3	7.903852384E-4	7.965034456E-4	1.144970302E-3	1.297274837E-3	1.165759983E-3	1.044914825E-3	1.073495718E-3	1.193668460E-3	1.291737426E-3	1.319622039E-3	1.238404075E-3	1.137514133E-3	1.175293117E-3	1.156811370E-3	9.371407214E-4	7.843979402E-4	7.166204741E-4	6.341591943E-4	7.672701031E-4	1.047462574E-3	1.105717500E-3	9.797541425E-4	9.411400533E-4	1.046454068E-3	NaN	NaN	NaN	1.762119588E-3	1.560092787E-3	1.066259923E-3	6.991212140E-4	6.963321357E-4	8.878480294E-4	9.655479807E-4	8.835527697E-4	7.290033973E-4	5.228996743E-4	4.408375535E-4	5.605561892E-4	6.495155394E-4	5.708244862E-4	4.690574133E-4	5.432686303E-4	6.737107178E-4	5.647129728E-4	3.669252328E-4	3.917397407E-4	4.837296437E-4	4.484144738E-4	3.404039599E-4	NaN
1.371175516E-3	1.300834934E-3	1.132864971E-3	1.066940138E-3	1.126129297E-3	1.329308958E-3	1.553828944E-3	1.524406835E-3	1.260619727E-3	1.026807353E-3	1.053926069E-3	1.284150989E-3	1.478877966E-3	1.556546893E-3	1.479441766E-3	1.248716260E-3	1.103453222E-3	1.212514937E-3	1.266695792E-3	1.091857092E-3	1.118144370E-3	1.380152418E-3	1.352687832E-3	1.040260424E-3	8.718501194E-4	9.905456100E-4	1.168067567E-3	1.200435916E-3	1.196327270E-3	1.203541062E-3	1.188798924E-3	1.228086418E-3	1.165135647E-3	9.291283786E-4	8.140167338E-4	8.149288478E-4	7.416957524E-4	7.471573190E-4	9.543389315E-4	1.129301381E-3	1.143896836E-3	1.147581846E-3	1.106831594E-3	1.021098346E-3	1.030764892E-3	1.086417935E-3	1.143104746E-3	1.065888326E-3	6.862913724E-4	2.635603305E-4	1.596667425E-4	3.515864955E-4	5.981695722E-4	7.359378505E-4	6.546826335E-4	4.102441890E-4	2.768235863E-4	3.231108421E-4	4.049228737E-4	4.185167782E-4	3.569020773E-4	3.984125506E-4	5.195559352E-4	4.306455376E-4	2.387969289E-4	2.891514159E-4	4.261079011E-4	NaN	NaN	NaN
