1.260127523E-3	1.221058657E-3	1.235909876E-3	1.384186675E-3	1.343863201E-3	1.081175986E-3	8.761365316E-4	9.735442000E-4	1.241390011E-3	1.258330536E-3	1.049155253E-3	9.282859392E-4	8.955507074E-4	8.995112730E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.030249521E-3	9.594711591E-4	8.983705193E-4	7.518731290E-4	4.427985987E-4	4.116909113E-4	6.555205910E-4	7.023772341E-4	6.455262192E-4	6.953937700E-4	9.553382406E-4	1.470234012E-3	1.776462537E-3	1.615928835E-3	1.335423556E-3	1.195170218E-3	1.209749142E-3	1.255922369E-3	1.057533664E-3
1.129638753E-3	1.106692478E-3	1.148166251E-3	1.337310532E-3	1.338112750E-3	1.097548055E-3	8.900251705E-4	8.934910293E-4	1.047743368E-3	1.099136891E-3	1.019994612E-3	9.339349344E-4	8.462066762E-4	8.406041306E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.018227427E-3	9.530272218E-4	9.447143530E-4	8.930193726E-4	7.091494044E-4	7.563792169E-4	1.013220404E-3	1.056366833E-3	9.723362164E-4	9.591238340E-4	1.139000291E-3	1.581268036E-3	1.825458836E-3	1.663262490E-3	1.456428436E-3	1.355785294E-3	1.326775295E-3	1.301906188E-3	1.141206478E-3
9.747088188E-4	9.688501013E-4	9.731726022E-4	1.142623019E-3	1.275452320E-3	1.206705347E-3	1.065048506E-3	9.667106206E-4	9.589948459E-4	9.998009773E-4	1.038087765E-3	9.990669787E-4	8.996930555E-4	9.164790972E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.450869984E-4	1.070153550E-3	1.196153462E-3	1.126877847E-3	1.158618601E-3	1.334746135E-3	1.346579986E-3	1.250582282E-3	1.170445001E-3	1.189234899E-3	1.425213180E-3	1.570760738E-3	1.538926270E-3	1.581506105E-3	1.560593024E-3	1.378108631E-3	1.180143678E-3	1.041263924E-3
7.745504263E-4	8.453351329E-4	8.617542917E-4	9.904636536E-4	1.228108886E-3	1.303441939E-3	1.200007857E-3	1.049164915E-3	9.508167277E-4	9.857849218E-4	1.117554959E-3	1.163225737E-3	1.150520868E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.278724289E-3	1.414671424E-3	1.377085224E-3	1.395451254E-3	1.458495855E-3	1.328902901E-3	1.172220567E-3	1.128989621E-3	1.127097872E-3	1.238200231E-3	1.346153673E-3	1.440457068E-3	1.632878440E-3	1.642288989E-3	1.391286496E-3	1.146225142E-3	1.029935782E-3
6.427995977E-4	7.889586268E-4	8.632629761E-4	9.456847329E-4	1.158176223E-3	1.192499301E-3	1.038053771E-3	9.640076896E-4	9.954778943E-4	1.095763058E-3	1.213871175E-3	1.266736188E-3	1.394142048E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.342059113E-3	1.397234155E-3	1.452740165E-3	1.247568172E-3	1.029772568E-3	1.047747675E-3	1.132129692E-3	1.246424625E-3	1.378034241E-3	1.465423615E-3	1.513247611E-3	1.425718190E-3	1.249773195E-3	1.105822274E-3	1.005642232E-3
7.668759208E-4	9.217013139E-4	1.009754487E-3	1.024859259E-3	1.095397165E-3	9.567813249E-4	7.105414406E-4	7.444232469E-4	9.735405329E-4	1.170663978E-3	1.206660294E-3	1.160796965E-3	1.350816339E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.307765488E-3	1.406583469E-3	1.351399580E-3	1.205416746E-3	1.207473106E-3	1.254708855E-3	1.268538763E-3	1.354342559E-3	1.444150694E-3	1.390054356E-3	1.236171578E-3	1.112172962E-3	9.731528116E-4	8.159900899E-4
9.599067853E-4	1.150257653E-3	1.278351527E-3	1.246408210E-3	1.176112564E-3	9.514303529E-4	6.944736815E-4	6.796902162E-4	8.441694663E-4	1.056262059E-3	1.126262709E-3	1.050332910E-3	1.169814146E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.230114140E-3	1.236100099E-3	1.378721441E-3	1.397669083E-3	1.390518504E-3	1.370646060E-3	1.200559316E-3	1.113032689E-3	1.233594259E-3	1.306674792E-3	1.251909183E-3	1.154418453E-3	9.872973897E-4	8.107855683E-4
9.732990875E-4	1.257796539E-3	1.441953238E-3	1.373371924E-3	1.302016200E-3	1.232992741E-3	1.086129574E-3	9.015461546E-4	7.869975525E-4	9.008474881E-4	1.076845801E-3	1.079909387E-3	1.089636120E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.149958582E-3	9.347156738E-4	1.092280145E-3	1.222930965E-3	1.312813605E-3	1.386815449E-3	1.178407925E-3	9.478371940E-4	1.030165120E-3	1.199516468E-3	1.251463196E-3	1.233907533E-3	1.206674380E-3	1.173950150E-3
9.635917959E-4	1.298895804E-3	1.437326544E-3	1.282570651E-3	1.316391281E-3	1.533120172E-3	1.536409021E-3	1.238286961E-3	9.318969096E-4	9.171573911E-4	1.085131429E-3	1.138360123E-3	1.109533012E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.198722865E-3	8.285487420E-4	8.481908008E-4	9.699465008E-4	1.124517643E-3	1.255876734E-3	1.107192831E-3	9.303245461E-4	1.017618342E-3	1.136823674E-3	1.142527559E-3	1.204375178E-3	1.372325351E-3	1.475509140E-3
9.219514905E-4	1.282873098E-3	1.403188100E-3	1.209604088E-3	1.292936737E-3	1.665535267E-3	1.782857464E-3	1.504734741E-3	1.178476843E-3	1.066337689E-3	1.084762975E-3	1.076522982E-3	1.098187291E-3	1.178848441E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.569750835E-3	1.301459037E-3	9.804547299E-4	8.870396414E-4	9.474644903E-4	1.091851154E-3	1.178832608E-3	1.077232650E-3	1.031487714E-3	1.155937905E-3	1.153202960E-3	9.971496183E-4	1.067188568E-3	1.338818809E-3	1.452329685E-3
7.439415785E-4	1.109257690E-3	1.345589873E-3	1.274287701E-3	1.333377790E-3	NaN	NaN	NaN	NaN	1.198473154E-3	1.018901938E-3	8.664587513E-4	9.606463718E-4	1.176749007E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.356965047E-3	1.270755311E-3	1.049542334E-3	8.923471323E-4	9.284231346E-4	1.129000215E-3	1.270835055E-3	1.233214978E-3	1.202236046E-3	1.267185668E-3	1.187031274E-3	9.249132127E-4	9.263340617E-4	1.211533439E-3	1.348256017E-3
6.649321876E-4	8.817298803E-4	1.165332622E-3	1.267248997E-3	1.337880385E-3	NaN	NaN	NaN	NaN	NaN	9.565916262E-4	6.976336008E-4	8.131194627E-4	1.162901404E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.238084631E-3	1.231323928E-3	1.314896974E-3	1.213947777E-3	8.919947431E-4	6.423278828E-4	7.118509966E-4	1.017114613E-3	1.270718407E-3	1.324905083E-3	1.289815991E-3	1.320599811E-3	1.293398673E-3	1.051001833E-3	9.332795744E-4	1.148564857E-3	1.366108307E-3
6.904064794E-4	7.204982685E-4	9.277982754E-4	1.124226954E-3	1.268738532E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.226469508E-4	1.163839130E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.369807404E-3	1.253089285E-3	1.220876467E-3	1.325638732E-3	1.405521878E-3	1.231818111E-3	8.271645638E-4	5.798956263E-4	7.206179434E-4	1.016043709E-3	1.199123799E-3	1.255448675E-3	1.303917961E-3	1.460089930E-3	1.533677685E-3	1.273880014E-3	1.003407058E-3	1.114772749E-3	1.400392852E-3
6.048051291E-4	6.391289062E-4	8.300938644E-4	1.052778331E-3	1.226175693E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.160360640E-3	1.162681030E-3	1.205299748E-3	1.101526781E-3	9.841569699E-4	1.028467203E-3	1.169019029E-3	1.271749497E-3	1.246657455E-3	1.063097385E-3	9.481653688E-4	1.083857031E-3	1.227476983E-3	1.189346425E-3	1.105287229E-3	1.186462119E-3	1.510049915E-3	1.662015100E-3	1.302960911E-3	9.109451785E-4	9.964392520E-4	1.352845924E-3
5.505703157E-4	6.265992415E-4	8.301307098E-4	1.047715195E-3	1.183734159E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.167880371E-3	1.170522417E-3	1.230910770E-3	1.161015593E-3	9.806364542E-4	8.097728714E-4	7.484818925E-4	7.999232039E-4	8.961464046E-4	1.028499450E-3	1.228249865E-3	1.353271306E-3	1.346218400E-3	1.352740801E-3	1.321741613E-3	1.169823925E-3	9.868217167E-4	9.852618678E-4	1.327854116E-3	1.531507936E-3	1.176059130E-3	8.053783677E-4	9.334252682E-4	1.315884641E-3
7.391086547E-4	7.323020836E-4	8.396935300E-4	1.004636171E-3	1.133637037E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.484182198E-3	1.245470718E-3	1.174437813E-3	1.196656260E-3	9.812515927E-4	6.667808047E-4	6.102553452E-4	7.589024026E-4	8.706550580E-4	9.293470648E-4	1.025532722E-3	1.236037002E-3	1.491832547E-3	1.588502084E-3	1.466492657E-3	1.245478983E-3	1.082404633E-3	9.709085571E-4	9.492523386E-4	1.209878712E-3	1.414751518E-3	1.188231981E-3	9.255956393E-4	9.983055061E-4	1.230345806E-3
9.232949815E-4	8.781658835E-4	9.054092807E-4	9.870417416E-4	1.118660788E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.379221329E-3	1.288967789E-3	1.276826020E-3	1.244414249E-3	9.183149086E-4	5.699938047E-4	6.287317374E-4	9.426869219E-4	1.129305805E-3	1.172424876E-3	1.181728323E-3	1.223618980E-3	1.438493491E-3	1.650273334E-3	1.482981490E-3	1.095253858E-3	9.189372067E-4	9.417711990E-4	1.035026507E-3	1.265920815E-3	1.397667220E-3	1.219041646E-3	1.000240329E-3	9.509755764E-4	9.833304211E-4
8.800168289E-4	8.597999695E-4	9.566923254E-4	1.028960338E-3	1.141212881E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.143568545E-3	1.246371889E-3	1.283760765E-3	1.377673005E-3	1.380100497E-3	1.044316683E-3	7.055787719E-4	7.953111199E-4	1.148130279E-3	1.330269966E-3	1.316179871E-3	1.282461686E-3	1.217237557E-3	1.291097375E-3	1.457488746E-3	1.283782301E-3	9.185725939E-4	8.009632002E-4	8.864229894E-4	1.064102049E-3	1.308302046E-3	1.345476601E-3	1.094330335E-3	8.539759438E-4	7.774839178E-4	7.754528779E-4
9.266309789E-4	8.608382195E-4	1.024199999E-3	1.138726017E-3	1.245211810E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.009207568E-3	1.109760720E-3	1.203638967E-3	1.338377246E-3	1.387708238E-3	1.128905569E-3	8.878634544E-4	1.036203117E-3	NaN	NaN	NaN	NaN	NaN	1.261070953E-3	1.279759104E-3	1.095980057E-3	8.363014786E-4	7.728319615E-4	8.166253683E-4	9.627268300E-4	1.223491388E-3	1.295350725E-3	1.070436905E-3	8.392630843E-4	7.860713522E-4	8.473267080E-4
1.129278331E-3	1.033693552E-3	1.164013171E-3	1.313450397E-3	1.471758238E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.121559180E-3	8.949271869E-4	9.648271953E-4	1.134983380E-3	1.317614922E-3	1.391874976E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.367831021E-3	1.205265056E-3	9.563597851E-4	8.433046169E-4	7.964236429E-4	8.232445107E-4	1.032258151E-3	1.204462023E-3	1.113843638E-3	9.376890957E-4	9.206898976E-4	1.068517682E-3
