9.635227616E-4	8.301476482E-4	7.705346216E-4	8.074421203E-4	8.332193247E-4	7.562288665E-4	6.198277115E-4	4.953066818E-4	4.722649464E-4	6.116343429E-4	7.092404994E-4	6.771400804E-4	7.470846758E-4	8.968464099E-4	9.375864174E-4	9.436402470E-4	8.861640235E-4	6.923998590E-4	6.176207098E-4	6.884398754E-4	6.881721783E-4	5.843596882E-4	4.289703793E-4	3.426656185E-4	3.208886192E-4	2.364700485E-4	1.408204262E-4	1.717583364E-4	3.633443557E-4	5.660369061E-4	6.568977260E-4
1.111111487E-3	8.665646310E-4	6.737931399E-4	6.168204127E-4	5.804396933E-4	5.429200828E-4	5.280388286E-4	4.641846463E-4	4.432364949E-4	5.686632358E-4	6.342083798E-4	6.007577758E-4	6.505409838E-4	7.104143733E-4	7.326927735E-4	8.166630287E-4	7.803426706E-4	5.517973332E-4	4.263541778E-4	3.727184667E-4	2.876052749E-4	3.469688527E-4	4.507458943E-4	4.276654217E-4	3.784977889E-4	3.158583713E-4	2.051206393E-4	2.343758097E-4	4.808414087E-4	6.965688081E-4	7.487831172E-4
1.104067778E-3	8.355764439E-4	5.660213064E-4	4.806506622E-4	5.577037227E-4	7.343032630E-4	8.127091569E-4	6.306755822E-4	4.742672027E-4	5.988109042E-4	7.484933012E-4	7.877218304E-4	8.177746204E-4	7.305187173E-4	5.790278665E-4	5.876775831E-4	5.800978397E-4	3.901842865E-4	2.161530865E-4	7.905279926E-5	6.366651633E-6	1.852382265E-4	3.972436534E-4	4.035527527E-4	4.226365127E-4	4.895867896E-4	3.984545474E-4	3.521069302E-4	5.484368885E-4	7.008544635E-4	6.539559108E-4
8.147163899E-4	7.718876004E-4	6.920163869E-4	6.335212965E-4	7.339565200E-4	9.738524677E-4	1.005727099E-3	6.839559646E-4	4.743192403E-4	6.972503033E-4	9.429856436E-4	9.566318477E-4	9.750412428E-4	9.570756811E-4	7.810977404E-4	6.452999660E-4	5.887011066E-4	4.598092346E-4	2.700695768E-4	1.049616985E-4	8.697393059E-5	2.556521795E-4	3.881550219E-4	3.732628538E-4	4.078496713E-4	4.966118140E-4	4.227636673E-4	3.152155841E-4	3.867958731E-4	4.689439083E-4	4.459549673E-4
7.576484350E-4	9.052008973E-4	9.719188674E-4	8.646870265E-4	8.102370775E-4	8.526031161E-4	7.568554720E-4	5.155870458E-4	5.059831310E-4	8.913716883E-4	1.163635287E-3	1.038862625E-3	9.637682815E-4	1.063178293E-3	9.834222728E-4	7.411148399E-4	6.002872251E-4	5.600891891E-4	4.876940802E-4	4.267757467E-4	4.769482475E-4	5.484737339E-4	5.510203773E-4	5.183425965E-4	4.716403200E-4	4.091583833E-4	3.056474088E-4	1.832973649E-4	1.346797362E-4	1.826182852E-4	3.030818189E-4
1.001538010E-3	1.079301583E-3	1.056817593E-3	9.226296679E-4	8.080982952E-4	6.595242885E-4	4.570340388E-4	3.762830456E-4	5.963600706E-4	1.087325276E-3	1.382239629E-3	1.207262394E-3	1.008956810E-3	1.029835781E-3	9.111943655E-4	5.663568154E-4	3.441756126E-4	3.705203126E-4	4.578912049E-4	5.397832138E-4	6.212307489E-4	5.921021220E-4	5.328357802E-4	5.683632335E-4	5.671216059E-4	4.707712505E-4	3.433082311E-4	1.751572563E-4	3.309220847E-5	6.827097968E-5	2.919890394E-4
1.174262026E-3	1.201658859E-3	1.116903848E-3	1.042170567E-3	9.694648325E-4	7.590384339E-4	5.195829435E-4	4.665158340E-4	6.641683867E-4	1.056854613E-3	1.330120722E-3	1.268852851E-3	1.127970521E-3	1.084142481E-3	9.229051648E-4	5.683912314E-4	2.940437407E-4	2.625190536E-4	3.518219746E-4	4.624906578E-4	5.113114021E-4	4.020278575E-4	3.091671388E-4	3.876638366E-4	4.978725337E-4	5.277355085E-4	4.487416882E-4	2.743708028E-4	1.354818960E-4	1.717740815E-4	3.946007928E-4
1.156202285E-3	1.252348418E-3	1.230439753E-3	1.188769005E-3	1.090130885E-3	8.739359328E-4	6.744358689E-4	6.050639786E-4	6.721828249E-4	8.623859030E-4	1.020404627E-3	1.057467773E-3	1.070341561E-3	1.109826961E-3	1.072516083E-3	8.688993403E-4	6.269157748E-4	4.974143812E-4	4.885318340E-4	5.693768035E-4	5.733598955E-4	3.964156786E-4	2.748063998E-4	3.272213798E-4	4.241418792E-4	4.679681151E-4	3.698601795E-4	2.143556922E-4	1.689220080E-4	2.386402921E-4	4.420445475E-4
9.707362042E-4	1.072939252E-3	1.117448322E-3	1.111343852E-3	1.027072896E-3	8.553155931E-4	6.890657824E-4	6.243603420E-4	6.528559024E-4	7.202537963E-4	7.702884614E-4	8.135048556E-4	8.550985949E-4	9.239136125E-4	9.922117461E-4	9.396510432E-4	8.190278895E-4	7.142933318E-4	6.566590746E-4	7.022080244E-4	6.728106528E-4	4.733544483E-4	3.744908026E-4	4.361166502E-4	5.039864336E-4	4.866410163E-4	2.958120604E-4	1.207610912E-4	1.483447268E-4	2.121075522E-4	3.257406643E-4
8.882239345E-4	9.446518379E-4	1.006295788E-3	1.050632214E-3	1.044030301E-3	9.367808816E-4	7.346936618E-4	5.936104571E-4	5.546441535E-4	5.347401020E-4	5.654379493E-4	6.588334218E-4	6.769926986E-4	6.674957112E-4	6.905655609E-4	6.805355661E-4	7.260976126E-4	7.803868502E-4	7.354462286E-4	6.975720171E-4	6.183104124E-4	4.367110669E-4	3.342259733E-4	3.674482577E-4	4.609169846E-4	5.010430468E-4	3.462065943E-4	1.891861466E-4	2.243045456E-4	2.206143981E-4	1.649763144E-4
1.060417853E-3	1.035168767E-3	1.045776648E-3	1.084881253E-3	1.116153086E-3	1.108512399E-3	9.483749745E-4	7.005416555E-4	4.975732299E-4	3.741089604E-4	4.148385196E-4	5.695130094E-4	5.890836474E-4	5.281527992E-4	4.974256153E-4	4.827090015E-4	6.185927778E-4	7.960693911E-4	8.010440506E-4	7.165493444E-4	5.953352666E-4	4.052807053E-4	2.315713500E-4	2.056761587E-4	3.576476593E-4	5.105297314E-4	4.464035737E-4	2.825043339E-4	2.565479954E-4	2.593994723E-4	1.853680878E-4
1.036645845E-3	9.220342617E-4	9.144039359E-4	9.795166552E-4	1.061212039E-3	1.206260757E-3	1.229890855E-3	9.982642950E-4	6.818054826E-4	4.638735845E-4	4.430611152E-4	5.610364024E-4	5.733168800E-4	5.326152314E-4	5.472994526E-4	5.460195825E-4	6.292752805E-4	7.572745671E-4	7.672121283E-4	7.003434002E-4	5.853284383E-4	3.975651052E-4	2.310799464E-4	2.796719200E-4	5.552783841E-4	7.686861791E-4	6.638569175E-4	3.658919304E-4	2.356598998E-4	3.359874536E-4	4.234793305E-4
7.708803751E-4	6.714888150E-4	7.238392136E-4	8.320806664E-4	9.395275265E-4	1.109732082E-3	1.215967000E-3	1.088258112E-3	8.041005931E-4	5.242942716E-4	4.066255933E-4	5.109816557E-4	5.973401130E-4	6.185621605E-4	6.710990565E-4	6.738622324E-4	6.994704017E-4	7.430234109E-4	6.760194083E-4	5.666048382E-4	4.462036595E-4	3.050114610E-4	2.731055138E-4	4.916159087E-4	8.749044500E-4	1.083062962E-3	8.882842376E-4	5.023720441E-4	3.346384037E-4	4.539458023E-4	5.787388654E-4
7.007881068E-4	6.456414121E-4	7.016210584E-4	7.740577566E-4	8.590038051E-4	9.278234793E-4	9.401182760E-4	8.610208170E-4	6.517574075E-4	3.569906112E-4	1.858290634E-4	3.128160897E-4	5.251586554E-4	6.340047694E-4	6.647251430E-4	6.465064362E-4	7.077133632E-4	7.668586331E-4	6.520238821E-4	4.948967835E-4	3.553018323E-4	2.465356083E-4	3.322639677E-4	6.492752000E-4	1.024422585E-3	1.170232426E-3	9.604081279E-4	6.483914331E-4	5.175232072E-4	5.483213463E-4	5.581773003E-4
7.620303659E-4	7.009216351E-4	6.912545068E-4	6.967437221E-4	7.648331812E-4	7.745910552E-4	7.223852444E-4	6.438776618E-4	4.404567007E-4	1.694484818E-4	3.138820102E-5	1.312324748E-4	3.661248193E-4	5.595044931E-4	6.007222109E-4	5.844754633E-4	6.743424456E-4	7.255304372E-4	6.270824233E-4	5.437387154E-4	4.899830092E-4	4.501489457E-4	5.266066291E-4	7.229361800E-4	9.566051303E-4	1.048250706E-3	9.066598723E-4	6.929180818E-4	5.553884548E-4	5.455139326E-4	5.809638533E-4
7.215579972E-4	7.245944580E-4	7.056712639E-4	6.813044893E-4	7.070270949E-4	6.393025396E-4	5.454500788E-4	4.671509669E-4	2.472765336E-4	2.752238288E-5	1.655714550E-5	1.237310789E-4	2.995435789E-4	5.247647641E-4	6.221711519E-4	6.458671414E-4	7.092349115E-4	7.041543722E-4	6.686108536E-4	6.943574990E-4	7.645006990E-4	8.851150051E-4	9.314756608E-4	8.534892113E-4	8.412350435E-4	8.686697693E-4	7.875896990E-4	6.280699745E-4	4.826734657E-4	5.108463811E-4	6.449813955E-4
6.153999129E-4	7.690846105E-4	8.070782060E-4	8.241391042E-4	8.592821541E-4	7.169920136E-4	5.245116190E-4	3.993008577E-4	1.857818424E-4	3.325561192E-5	1.509365975E-4	3.016579431E-4	3.951343533E-4	5.695332075E-4	6.972007104E-4	7.476912579E-4	7.687262259E-4	7.861412014E-4	9.131901315E-4	9.908160428E-4	9.926721686E-4	1.161442953E-3	1.264206017E-3	1.089734142E-3	9.304283303E-4	8.610140649E-4	7.538425853E-4	6.336303195E-4	5.450527533E-4	5.831090384E-4	6.700456142E-4
5.523220752E-4	8.036844083E-4	8.785157115E-4	9.451659862E-4	1.044419128E-3	9.435734246E-4	7.306363550E-4	5.571055226E-4	3.520699102E-4	2.456522197E-4	3.944533819E-4	5.376931513E-4	5.502189742E-4	6.055710837E-4	6.641919026E-4	6.831950741E-4	6.785120349E-4	7.639011019E-4	1.042411546E-3	1.139003551E-3	9.780657711E-4	1.034555724E-3	1.210376271E-3	1.196717843E-3	1.128459116E-3	1.049621846E-3	9.373085923E-4	8.424258558E-4	7.409076788E-4	6.939729792E-4	6.954789860E-4
4.574489431E-4	7.017946918E-4	7.754249964E-4	8.367304108E-4	9.312954498E-4	9.096284048E-4	8.324881201E-4	7.661776617E-4	6.274347543E-4	4.980454687E-4	5.167077761E-4	5.541952560E-4	5.093072541E-4	4.590187164E-4	4.198443494E-4	4.334189289E-4	4.835060390E-4	5.891703186E-4	8.261856274E-4	9.201019420E-4	7.924302481E-4	8.296415326E-4	1.021130825E-3	1.167004346E-3	1.271574758E-3	1.270889421E-3	1.232547220E-3	1.171260024E-3	9.687955608E-4	7.768262294E-4	7.242497522E-4
2.701229823E-4	4.374192795E-4	4.875785962E-4	5.507481401E-4	6.502734614E-4	7.251022034E-4	8.535229135E-4	1.000003540E-3	9.560795152E-4	7.513715536E-4	5.993517698E-4	4.998233635E-4	3.564883082E-4	2.088454203E-4	1.434397564E-4	2.378369682E-4	3.981189220E-4	4.868157557E-4	5.870307214E-4	6.984756910E-4	7.717820699E-4	9.076806018E-4	1.059387461E-3	1.214752323E-3	1.355934655E-3	1.322290627E-3	1.282335143E-3	1.279563061E-3	1.092531020E-3	8.595937979E-4	7.540416555E-4
1.183946661E-4	2.281321067E-4	2.801768132E-4	3.626960097E-4	5.172403762E-4	7.323193131E-4	1.034322428E-3	1.292912639E-3	1.250410452E-3	9.966596263E-4	8.182323072E-4	6.615189486E-4	4.039566265E-4	2.037581435E-4	1.737735583E-4	2.890727774E-4	4.426384403E-4	4.930550349E-4	5.487937597E-4	7.312166272E-4	9.211673751E-4	1.050041756E-3	1.124353381E-3	1.230897498E-3	1.317267539E-3	1.174721401E-3	1.042423886E-3	1.066815457E-3	1.015605289E-3	9.172799764E-4	8.484433638E-4
2.386579808E-6	1.897205948E-4	3.360679548E-4	4.028047551E-4	5.535190576E-4	8.666494396E-4	1.241632039E-3	1.472086529E-3	1.381774200E-3	1.126460964E-3	9.334767819E-4	7.011136622E-4	4.518100468E-4	4.302530433E-4	5.124316667E-4	5.153511302E-4	5.271789269E-4	5.506129237E-4	6.438571727E-4	8.599924040E-4	9.667577688E-4	8.992660441E-4	8.496230002E-4	9.643737576E-4	1.122469432E-3	1.026267069E-3	8.526995662E-4	8.458769298E-4	8.838030626E-4	9.331621695E-4	9.664626559E-4
NaN	2.891762124E-4	4.703818413E-4	4.547966237E-4	5.706218071E-4	9.311661124E-4	1.281081000E-3	1.419512671E-3	1.327607082E-3	1.119554043E-3	8.378828643E-4	4.785522178E-4	3.531879629E-4	6.269573933E-4	8.115592063E-4	6.634988240E-4	5.317198811E-4	5.465985159E-4	6.627765833E-4	8.476692019E-4	8.487122250E-4	6.301086978E-4	4.992599715E-4	6.803068682E-4	1.000636257E-3	1.017108792E-3	8.275405853E-4	7.840993349E-4	8.481889381E-4	9.271950694E-4	9.772814810E-4
1.697669941E-4	4.340791784E-4	4.865134251E-4	3.470893134E-4	4.129530280E-4	7.497421466E-4	1.024103840E-3	1.083600218E-3	1.037723501E-3	9.456327534E-4	6.934517296E-4	3.569172986E-4	3.695741470E-4	7.747409400E-4	9.767750744E-4	7.522515371E-4	5.057203234E-4	4.681330756E-4	5.928941537E-4	7.762323949E-4	7.924508536E-4	6.072423421E-4	4.799071467E-4	6.771986373E-4	1.056833658E-3	1.117355889E-3	9.303071420E-4	8.783756057E-4	9.389810730E-4	9.919004515E-4	9.795117658E-4
3.647949779E-4	5.374315660E-4	5.005549756E-4	3.112635750E-4	2.351996372E-4	3.645885154E-4	5.082803546E-4	5.532447831E-4	6.000453141E-4	6.451900117E-4	5.466404837E-4	4.129087029E-4	5.424385308E-4	9.049969958E-4	1.100678695E-3	9.105026256E-4	5.936311791E-4	5.121696740E-4	7.150308229E-4	9.528639494E-4	9.647806874E-4	7.683750591E-4	5.811853334E-4	6.752219633E-4	1.011112006E-3	1.151811564E-3	1.056264038E-3	9.724930278E-4	9.857770056E-4	1.079314039E-3	1.065145945E-3
5.993203958E-4	6.618883926E-4	6.358657265E-4	5.064429133E-4	3.011592198E-4	1.895264286E-4	1.888899715E-4	2.254555729E-4	3.576293238E-4	4.807533114E-4	4.843666102E-4	5.365504767E-4	6.948693772E-4	8.697653539E-4	9.713680483E-4	8.350852295E-4	5.654662382E-4	5.631627864E-4	8.845070261E-4	1.119606430E-3	1.004148507E-3	7.215872756E-4	5.253663985E-4	5.692803534E-4	8.365219692E-4	1.051724772E-3	1.063498203E-3	9.485416813E-4	9.326348663E-4	1.092841849E-3	1.115308376E-3
7.857108139E-4	7.453712169E-4	7.315870607E-4	6.875720574E-4	5.041834083E-4	3.693664621E-4	3.356609086E-4	3.229739959E-4	4.200249095E-4	5.042486591E-4	5.117899273E-4	6.327382871E-4	7.302289014E-4	6.812113570E-4	6.240120856E-4	5.205449415E-4	4.165755527E-4	5.711809499E-4	9.081083117E-4	9.808572941E-4	6.737522781E-4	3.967942321E-4	4.116530472E-4	6.016424741E-4	8.267745143E-4	1.007724204E-3	1.068685786E-3	1.028352301E-3	1.052866457E-3	1.134205610E-3	1.058817375E-3
6.480533630E-4	5.967463367E-4	6.371084019E-4	6.779012037E-4	5.950146005E-4	5.678965244E-4	5.998456036E-4	5.415902124E-4	4.933227901E-4	4.704870516E-4	4.866769596E-4	6.266829441E-4	6.869958597E-4	5.793408491E-4	4.561815877E-4	3.789319017E-4	4.296828702E-4	6.578621105E-4	8.766302490E-4	7.663168944E-4	3.676395572E-4	1.643959986E-4	3.748068120E-4	7.237012614E-4	9.437513072E-4	1.024429686E-3	1.055797096E-3	1.119980821E-3	1.188046648E-3	1.105466625E-3	9.010276990E-4
3.832285001E-4	3.687094140E-4	5.059516989E-4	6.456485135E-4	6.458892021E-4	6.577668828E-4	7.099360810E-4	6.410686765E-4	4.876132007E-4	3.998362517E-4	4.512048035E-4	5.638603470E-4	5.926582380E-4	5.417302018E-4	4.368272203E-4	3.786999441E-4	5.097511457E-4	6.865899777E-4	7.212099154E-4	5.526612513E-4	2.793538733E-4	1.955288753E-4	4.240437702E-4	7.695896202E-4	9.748053271E-4	9.892773814E-4	9.805080481E-4	1.053532236E-3	1.052501262E-3	8.577334811E-4	6.938616280E-4
4.814113199E-4	5.004736013E-4	6.453607348E-4	7.957902271E-4	8.065290167E-4	7.504850510E-4	7.142574759E-4	6.590395351E-4	5.350442370E-4	4.372788826E-4	4.509924620E-4	4.716947733E-4	4.778886505E-4	5.169392098E-4	4.548001743E-4	4.070884606E-4	5.970477359E-4	7.508668350E-4	6.581565831E-4	4.804884375E-4	3.650125000E-4	3.870355431E-4	5.646869540E-4	8.018965600E-4	9.325083229E-4	9.437418194E-4	9.841545252E-4	1.017285744E-3	8.546712925E-4	5.882842815E-4	5.361390067E-4
