9.021749138E-4	7.702486473E-4	8.008640725E-4	8.453550399E-4	7.534198230E-4	6.132643321E-4	6.352232886E-4	8.554736269E-4	9.837425314E-4	8.821947267E-4	8.255676366E-4	8.178313146E-4	6.067593931E-4	4.818353045E-4	7.025327650E-4	9.243918466E-4	9.915628470E-4	1.075386885E-3	1.155249891E-3	1.005337224E-3	6.202160148E-4	3.490841773E-4	4.759846779E-4	7.699531852E-4	7.747769123E-4	5.604990292E-4	4.116001655E-4	3.322573612E-4	2.504272270E-4	1.696498657E-4	1.438369218E-4	1.365299104E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.481159410E-4	6.775757065E-4	6.681268569E-4	6.610408891E-4	5.936810630E-4	5.115122767E-4	6.015623221E-4	8.800759097E-4	9.678921197E-4	7.765297778E-4	7.228416507E-4	8.105994784E-4	7.128413999E-4	6.433321978E-4	8.012288017E-4	9.359069518E-4	1.018477837E-3	1.144085312E-3	1.178908511E-3	9.875721298E-4	6.742666592E-4	4.577678046E-4	4.355589044E-4	5.001178943E-4	4.570707679E-4	3.461216111E-4	2.752277360E-4	2.288862015E-4	1.989144657E-4	2.066946909E-4	2.766517282E-4	3.078781301E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.938049245E-4
7.289287751E-4	6.869632052E-4	4.874773149E-4	3.478623985E-4	3.453532408E-4	4.077554331E-4	5.981734721E-4	8.817759808E-4	9.465423063E-4	7.997968351E-4	7.774570840E-4	8.226536447E-4	7.427960518E-4	7.332665846E-4	8.019109373E-4	7.868615212E-4	8.792042499E-4	1.095187850E-3	1.166063477E-3	1.045271289E-3	8.854687912E-4	7.431824924E-4	5.545627209E-4	3.743090201E-4	3.197879705E-4	3.655852925E-4	3.810206254E-4	3.538787714E-4	3.813864605E-4	4.489208222E-4	4.625282891E-4	3.950709943E-4	NaN	NaN	NaN	NaN	NaN	NaN	3.599233751E-4	4.691055219E-4
7.994556217E-4	7.026172243E-4	3.463128232E-4	1.311298402E-4	1.945876575E-4	3.655333421E-4	6.040767184E-4	8.392742602E-4	8.841406088E-4	8.172641392E-4	7.931021391E-4	7.207397139E-4	6.371708587E-4	7.165792049E-4	7.463589427E-4	6.366878515E-4	7.594737690E-4	1.074331114E-3	1.230363618E-3	1.204821980E-3	1.130471472E-3	1.004929538E-3	7.275402313E-4	4.417956807E-4	4.183750134E-4	5.636084243E-4	6.043922040E-4	5.515802768E-4	5.863704719E-4	6.626699469E-4	5.693320418E-4	3.754455538E-4	2.692122944E-4	NaN	NaN	NaN	NaN	NaN	5.694663269E-4	5.426111748E-4
7.458114997E-4	6.129834219E-4	3.056872520E-4	1.322313910E-4	2.332040895E-4	4.181630793E-4	5.827560090E-4	7.028710679E-4	7.626086590E-4	8.355311584E-4	8.689023671E-4	7.652062923E-4	6.905434420E-4	7.802243927E-4	8.002287359E-4	7.197250379E-4	8.581702714E-4	1.134316437E-3	1.267156913E-3	1.265862491E-3	1.246378641E-3	1.181529718E-3	9.364665602E-4	6.802382413E-4	6.970671238E-4	8.143095183E-4	7.378405426E-4	5.584189203E-4	5.488982424E-4	6.530447863E-4	5.562527804E-4	3.517567820E-4	2.839382214E-4	1.837595628E-4	NaN	NaN	3.743124835E-4	6.689907750E-4	6.564867799E-4	5.241607432E-4
6.013034726E-4	5.567381158E-4	4.348381190E-4	3.784934815E-4	4.976203782E-4	5.935826921E-4	5.821538507E-4	5.942254793E-4	7.646845188E-4	1.063392498E-3	1.216450939E-3	1.117524342E-3	9.903913597E-4	9.776430670E-4	9.487105417E-4	8.572723018E-4	8.796406910E-4	1.013148692E-3	1.102342969E-3	1.105461386E-3	1.118068001E-3	1.122170710E-3	9.620088385E-4	8.197795250E-4	9.051359375E-4	9.626647225E-4	7.832125993E-4	5.315772141E-4	4.714535316E-4	5.608483334E-4	4.959222279E-4	3.574007424E-4	3.633752640E-4	2.983600716E-4	9.281659732E-5	7.338255091E-5	3.560837358E-4	6.291919854E-4	6.676813937E-4	5.998373381E-4
4.575961793E-4	5.677943118E-4	5.924133002E-4	6.288312725E-4	7.246994064E-4	6.636462640E-4	4.730829387E-4	4.465965612E-4	7.547177374E-4	1.227218425E-3	1.447360730E-3	1.318660099E-3	1.113609527E-3	9.958593873E-4	8.594287210E-4	6.202021032E-4	4.886300303E-4	6.037895801E-4	7.632320048E-4	7.656487287E-4	7.326592458E-4	7.514654426E-4	7.141400711E-4	7.796983118E-4	9.998632595E-4	1.047248021E-3	8.738062461E-4	6.959706079E-4	6.337614032E-4	6.576234591E-4	5.811309675E-4	4.450511187E-4	4.487016995E-4	4.348430375E-4	2.708304382E-4	2.003861591E-4	3.839565616E-4	5.993710365E-4	6.501660682E-4	6.000123103E-4
3.325117286E-4	5.350304418E-4	6.301162066E-4	6.813190994E-4	7.079325733E-4	5.470343167E-4	2.792492451E-4	2.150989749E-4	4.984757397E-4	9.170761332E-4	1.084800228E-3	9.528635419E-4	7.811371470E-4	6.946916110E-4	5.372045562E-4	2.261957561E-4	7.901336357E-5	2.681662736E-4	4.751771630E-4	4.292479425E-4	2.974011295E-4	2.748253755E-4	3.567137173E-4	6.503835320E-4	1.035999623E-3	1.143303933E-3	1.035658759E-3	9.622014477E-4	9.230006253E-4	8.804288809E-4	7.571862079E-4	5.746347597E-4	5.294492585E-4	5.244152853E-4	3.847292974E-4	3.272416943E-4	5.027011503E-4	6.337218801E-4	5.505608278E-4	3.887097700E-4
1.595778012E-4	3.763004497E-4	5.518864491E-4	6.511167157E-4	6.966427900E-4	5.909329630E-4	3.462693712E-4	1.810639806E-4	2.249573299E-4	3.462673048E-4	3.569577239E-4	2.742244396E-4	2.241225156E-4	2.467458253E-4	2.205191995E-4	8.394785254E-5	3.922148244E-5	1.637637761E-4	2.578071435E-4	1.542029058E-4	NaN	NaN	2.449332715E-5	4.563992552E-4	9.314749041E-4	1.158768777E-3	1.205941197E-3	1.218981110E-3	1.151459990E-3	1.005004393E-3	7.797806174E-4	5.437197979E-4	4.811902181E-4	4.378903541E-4	2.607304486E-4	2.752504952E-4	5.377978669E-4	6.045382470E-4	4.063454107E-4	2.108320186E-4
2.907415183E-5	2.432086621E-4	4.207165912E-4	5.633659894E-4	7.022785721E-4	6.996325101E-4	5.349578569E-4	3.423559247E-4	1.435271115E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.093579773E-4	8.443991537E-4	1.125094597E-3	1.268849825E-3	1.265434781E-3	1.098006847E-3	8.710256079E-4	5.854729097E-4	3.102738992E-4	2.534853702E-4	2.361823717E-4	NaN	NaN	3.950037935E-4	4.074560129E-4	2.656465513E-4	1.972197060E-4
1.214794902E-4	3.444660106E-4	3.565443913E-4	3.994495783E-4	5.340153002E-4	5.576974945E-4	5.359435454E-4	4.828582460E-4	1.746982598E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.220560801E-4	1.004035352E-3	1.115210704E-3	1.019284944E-3	7.968614227E-4	5.985975149E-4	3.555317235E-4	7.403710333E-5	2.554372259E-5	NaN	NaN	NaN	NaN	2.895677462E-4	1.930893341E-4	1.970491576E-4
2.220501774E-4	4.395320721E-4	3.408399934E-4	2.758490446E-4	3.288947337E-4	3.677840868E-4	5.213675904E-4	6.185513921E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.986362325E-4	7.147721481E-4	5.798483617E-4	4.643162829E-4	2.640388266E-4	NaN	NaN	NaN	NaN	NaN	NaN	4.218302784E-4	2.064084256E-4	1.371952239E-4
2.762073418E-4	4.455502494E-4	3.499146260E-4	2.465560101E-4	2.649884846E-4	3.907530045E-4	6.270309677E-4	7.130462327E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.130048376E-4	2.471949556E-4	1.489366114E-4
5.909733591E-4	6.150038680E-4	4.106299311E-4	2.428472362E-4	2.855337807E-4	5.012740730E-4	6.833312800E-4	6.722700200E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.784965422E-4	3.480761079E-4	3.265858395E-4
9.032558883E-4	6.680483348E-4	3.152977151E-4	1.714177779E-4	2.873777121E-4	5.166672636E-4	6.082758773E-4	5.588996573E-4	5.245406064E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.188833700E-4	3.932429245E-4	4.632956698E-4
8.388375281E-4	4.291426158E-4	8.037230873E-5	5.263316052E-5	2.276325686E-4	4.411635746E-4	4.990407033E-4	4.390170507E-4	4.370631359E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.812685027E-4	3.306417784E-4	3.168400144E-4	4.375746066E-4
6.870845682E-4	3.599640622E-4	1.129899538E-4	8.625214105E-5	1.842921338E-4	3.596536117E-4	4.314947000E-4	3.655753972E-4	3.277419892E-4	4.054409219E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.072684922E-4	3.410691279E-4	3.641598159E-4	4.469386186E-4
6.458628341E-4	5.180414882E-4	4.356059653E-4	3.905626945E-4	3.275320341E-4	3.428558994E-4	3.638108610E-4	3.322790144E-4	2.929863404E-4	2.831012243E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.048229938E-5	2.938190300E-4	4.482497752E-4	5.296831951E-4	5.336496397E-4
6.106430665E-4	5.701919436E-4	6.598589825E-4	6.897205603E-4	5.112626823E-4	3.139442415E-4	2.192971442E-4	2.091130009E-4	1.965853880E-4	1.716320257E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.628991734E-4	4.480622883E-4	1.026556856E-4	NaN	8.324583177E-5	2.731006243E-4	4.597854277E-4	6.116931909E-4	6.218297640E-4
5.753549631E-4	5.191819509E-4	6.620608037E-4	7.081715157E-4	4.771626263E-4	2.350228315E-4	1.293654641E-4	7.635642396E-5	4.397435259E-5	1.159164312E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.199532072E-4	8.533364162E-4	7.770393859E-4	5.085092271E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.049515214E-4	6.668885471E-4	5.154719111E-4	1.746184716E-4	NaN	5.226083886E-5	2.306018141E-4	4.157104413E-4	6.028595380E-4	6.421667640E-4
5.938739632E-4	5.282080965E-4	6.355156074E-4	6.082795444E-4	3.656611952E-4	2.536977408E-4	2.664381755E-4	1.565675921E-4	4.547524441E-5	1.630201004E-4	3.035734408E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.246976067E-4	8.463659324E-4	7.565207197E-4	6.177477189E-4	5.803544773E-4	7.145036943E-4	NaN	NaN	NaN	NaN	NaN	1.069211430E-4	4.163900448E-4	5.960058770E-4	5.567874759E-4	2.553364611E-4	7.241278217E-5	2.121160942E-4	3.917293216E-4	5.029626773E-4	5.739039043E-4	5.256771110E-4
6.600492052E-4	5.544967134E-4	6.488487707E-4	6.032527308E-4	3.920439631E-4	4.021159548E-4	5.170518416E-4	4.232727224E-4	2.968269109E-4	3.549283138E-4	4.082926898E-4	3.066505014E-4	NaN	NaN	NaN	NaN	NaN	NaN	7.924850215E-4	7.399292663E-4	6.676173070E-4	5.827349378E-4	5.639450392E-4	6.495196722E-4	7.482501678E-4	7.484299131E-4	4.581012181E-4	1.254533800E-5	NaN	2.417585347E-4	4.285110044E-4	4.929434508E-4	4.578568041E-4	2.800149960E-4	2.629330847E-4	5.102335126E-4	7.036863244E-4	7.243651780E-4	6.477871793E-4	4.911283613E-4
6.929514930E-4	5.143960589E-4	6.663603126E-4	6.961397594E-4	5.286344094E-4	5.525427987E-4	6.797344540E-4	6.843698211E-4	6.969193346E-4	7.478018524E-4	6.451064837E-4	3.853205999E-4	NaN	NaN	NaN	NaN	NaN	NaN	5.408288562E-4	5.811595474E-4	5.207374343E-4	4.216295783E-4	4.343136097E-4	4.811228137E-4	4.587123403E-4	4.911370343E-4	4.488665436E-4	2.478600363E-4	2.605375194E-4	4.633736680E-4	4.932438023E-4	4.367286165E-4	4.185989092E-4	3.705713607E-4	4.303809255E-4	6.834953092E-4	8.996535907E-4	9.372367640E-4	8.613711107E-4	6.980228936E-4
6.777324597E-4	4.762677127E-4	6.943494664E-4	7.982905372E-4	6.675531622E-4	6.395349628E-4	7.012351416E-4	7.846817607E-4	9.654855239E-4	1.073207939E-3	8.752750000E-4	4.748832434E-4	1.034831221E-4	NaN	NaN	NaN	NaN	NaN	NaN	4.743195896E-4	4.026662209E-4	3.224449174E-4	4.480001517E-4	5.348902196E-4	4.175231152E-4	4.239837581E-4	5.455669598E-4	4.987097345E-4	4.378772865E-4	4.676504468E-4	4.496833135E-4	4.532999592E-4	5.542561994E-4	6.370567135E-4	6.861070287E-4	8.093585493E-4	9.588401299E-4	1.044603996E-3	1.064323587E-3	9.448552155E-4
6.285142154E-4	4.404983192E-4	6.296325009E-4	7.702001603E-4	7.449153345E-4	7.095730398E-4	6.857981789E-4	7.872038987E-4	1.032151165E-3	1.117467182E-3	9.050705121E-4	6.080407184E-4	3.479472070E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.766406444E-4	3.032198874E-4	4.646338930E-4	6.045210757E-4	5.029864260E-4	4.717618285E-4	5.995946121E-4	5.897812080E-4	4.570873571E-4	3.814057272E-4	4.084416141E-4	5.319968332E-4	6.920613232E-4	8.049580501E-4	8.631229866E-4	9.178780019E-4	9.752387414E-4	1.063256990E-3	1.153200166E-3	1.057504793E-3
5.350326537E-4	3.660196089E-4	4.638232931E-4	6.215767935E-4	7.328688516E-4	7.550191367E-4	7.330833469E-4	8.770911954E-4	1.094331965E-3	1.042962074E-3	7.993270410E-4	6.764153950E-4	5.677414010E-4	2.611645614E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.382709208E-4	3.099433379E-4	4.457948962E-4	4.626725276E-4	5.263149505E-4	6.852131919E-4	7.016626187E-4	5.874718190E-4	5.185693153E-4	5.967083271E-4	7.802399341E-4	8.794928435E-4	8.518365794E-4	8.783865487E-4	9.932349203E-4	1.047164551E-3	1.083423616E-3	1.135100145E-3	1.000885852E-3
4.104092368E-4	2.792802989E-4	3.424996394E-4	5.226861686E-4	6.913969410E-4	7.624315913E-4	8.233325207E-4	1.020263415E-3	1.160074607E-3	9.910982335E-4	7.243340951E-4	6.556819426E-4	5.975242821E-4	3.313565394E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.219926828E-4	1.990175660E-4	2.989618224E-4	4.568898003E-4	7.143056719E-4	9.319145465E-4	9.054033435E-4	7.705250173E-4	6.878582644E-4	7.315111579E-4	9.147783858E-4	1.012543333E-3	9.184031514E-4	9.285207489E-4	1.120512723E-3	1.175659592E-3	1.085484517E-3	1.006796258E-3	8.136807592E-4
3.455292026E-4	2.395459887E-4	3.274791234E-4	5.293578724E-4	6.628233823E-4	7.287517656E-4	8.654645062E-4	1.085383468E-3	1.178602688E-3	1.043820870E-3	8.586407057E-4	7.799265441E-4	7.005118532E-4	5.305028753E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.014813410E-4	2.650883689E-4	3.720879322E-4	5.989134079E-4	9.087622166E-4	1.033221488E-3	8.754761657E-4	7.221885026E-4	6.597721949E-4	6.316903746E-4	7.190448232E-4	8.468074375E-4	8.622301975E-4	9.418818518E-4	1.138413558E-3	1.146089053E-3	9.669795982E-4	7.952302694E-4	5.761800567E-4
4.985982669E-4	3.626866674E-4	4.226291203E-4	5.544218002E-4	5.565743195E-4	5.660827737E-4	7.558960933E-4	9.940321324E-4	1.076236833E-3	1.036425820E-3	9.938710136E-4	9.679596405E-4	9.151289123E-4	8.239725721E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.523954074E-4	5.116792745E-4	7.029034896E-4	8.918276289E-4	8.481134428E-4	6.295652711E-4	5.925704027E-4	6.808546605E-4	6.376288366E-4	5.624754122E-4	6.397441030E-4	7.633486530E-4	8.789094281E-4	9.648217820E-4	8.953369106E-4	7.392532425E-4	5.672979169E-4	3.258980578E-4
7.495739264E-4	6.078459555E-4	5.960399285E-4	5.993315135E-4	4.888715339E-4	4.869707045E-4	7.003530627E-4	8.763319347E-4	8.779007476E-4	8.688183734E-4	9.387271130E-4	1.019084011E-3	1.032995642E-3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.520390310E-4	5.782088847E-4	7.084762910E-4	7.709304336E-4	6.576922606E-4	4.964680411E-4	5.758761545E-4	7.452210411E-4	7.050072309E-4	5.748244585E-4	6.381397252E-4	7.863953942E-4	8.514809888E-4	8.198049618E-4	7.030551787E-4	6.051200326E-4	4.883001675E-4	2.341221407E-4
8.477915544E-4	8.135204553E-4	7.981813978E-4	7.314929389E-4	6.063001347E-4	6.605712115E-4	8.679253515E-4	9.112777188E-4	8.023994160E-4	8.043711423E-4	9.056497947E-4	9.730718448E-4	9.224070818E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.055300087E-4	6.877381238E-4	7.846129593E-4	7.354668342E-4	5.943547003E-4	5.270643160E-4	6.203749217E-4	6.821263232E-4	6.120695616E-4	5.751752760E-4	6.987780798E-4	7.998561487E-4	7.959675277E-4	7.705839234E-4	7.145226118E-4	6.779122050E-4	6.369644543E-4	4.204837314E-4
8.043998387E-4	8.667549700E-4	8.707038942E-4	7.691554492E-4	6.209061248E-4	6.900572916E-4	9.166274103E-4	9.137607994E-4	7.423472125E-4	7.241195999E-4	7.750260993E-4	7.375638816E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.931663909E-4	8.264417993E-4	8.762834477E-4	7.543721003E-4	6.190174608E-4	6.666965201E-4	7.482333458E-4	6.584473304E-4	5.702463677E-4	6.353157805E-4	7.522484520E-4	7.527095731E-4	6.940715248E-4	6.977943121E-4	6.989198155E-4	6.966879591E-4	7.189252647E-4	6.043740432E-4
6.451471127E-4	6.942740874E-4	7.060270291E-4	6.493600667E-4	5.148259806E-4	5.616820417E-4	8.060846012E-4	8.069602773E-4	5.670193932E-4	4.442895879E-4	4.142286198E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.568477304E-4	8.441520622E-4	8.446608554E-4	7.866650703E-4	7.563342224E-4	8.891288890E-4	9.216532926E-4	7.411180413E-4	6.975681754E-4	8.073157514E-4	8.327876567E-4	7.542407839E-4	6.810504128E-4	6.538872840E-4	6.115426659E-4	5.713336286E-4	5.851219175E-4	5.568366032E-4
4.945605760E-4	5.294800503E-4	5.836759810E-4	6.434700335E-4	5.818342906E-4	6.117622252E-4	7.918083575E-4	7.033647853E-4	3.571692796E-4	9.710224549E-5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.294794243E-4	8.352008299E-4	8.357128827E-4	8.590216748E-4	8.873108891E-4	1.009114436E-3	9.755741921E-4	7.776343264E-4	7.855503354E-4	8.792758454E-4	8.249696111E-4	7.499036146E-4	7.199611864E-4	6.874217070E-4	6.375984522E-4	5.789361312E-4	5.039428361E-4	4.101789964E-4
5.526923342E-4	5.896613002E-4	6.197752664E-4	6.615209277E-4	6.044865004E-4	6.555481814E-4	7.910241839E-4	6.147002568E-4	1.910989522E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.923666853E-4	8.068270399E-4	8.301475318E-4	8.106970927E-4	7.595470524E-4	8.375628386E-4	8.263597265E-4	6.778159295E-4	6.735906936E-4	7.033171714E-4	6.273654290E-4	6.101485924E-4	6.386417081E-4	6.364820874E-4	6.716589560E-4	7.055434398E-4	5.718069733E-4	3.262243990E-4
6.767745945E-4	6.715403288E-4	5.729419645E-4	5.111460341E-4	5.098170950E-4	6.882696180E-4	8.582485025E-4	6.771952030E-4	2.432705369E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.226978730E-4	6.051416276E-4	6.042001187E-4	5.356767215E-4	4.466138198E-4	5.152511876E-4	5.664108321E-4	4.698902194E-4	3.925331985E-4	3.612982400E-4	3.325022699E-4	3.985689254E-4	4.935075413E-4	5.086886813E-4	5.620735465E-4	6.562279887E-4	5.457903608E-4	2.823035757E-4
6.865301402E-4	6.778048119E-4	5.067683524E-4	4.284289316E-4	5.790598225E-4	8.748191176E-4	1.027636230E-3	8.429778391E-4	4.416384618E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.414607538E-4	3.697700158E-4	3.434037790E-4	3.378077527E-4	3.315474896E-4	3.816127137E-4	4.281974689E-4	3.294045455E-4	1.217055615E-4	2.200340532E-5	9.417930414E-5	2.776703332E-4	4.570758028E-4	4.938406637E-4	4.833077546E-4	5.182899768E-4	4.325847258E-4	2.761398500E-4
6.421360886E-4	7.282891893E-4	5.989920464E-4	4.945324617E-4	6.272044266E-4	8.664727211E-4	9.782058187E-4	8.366463589E-4	5.131697981E-4	2.055684017E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.695148334E-4	4.315628030E-4	4.344511835E-4	4.726475454E-4	5.382117815E-4	5.577841075E-4	5.105228047E-4	4.843158531E-4	3.656907356E-4	5.553223309E-5	NaN	1.169975803E-4	4.318777064E-4	6.205117097E-4	6.255776389E-4	5.948849721E-4	6.032752572E-4	4.978551879E-4	3.624141100E-4
6.193757872E-4	8.050994948E-4	7.290369249E-4	5.296577001E-4	4.667121102E-4	5.835008924E-4	7.638272946E-4	7.642983110E-4	5.210866220E-4	3.100613249E-4	3.550853871E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.875652376E-4	6.023180904E-4	7.298615528E-4	8.596561966E-4	9.317618096E-4	8.731493726E-4	6.889118231E-4	5.698947352E-4	4.735471157E-4	2.224332711E-4	1.254473464E-4	4.377408477E-4	8.110365598E-4	8.954716614E-4	7.888108958E-4	7.736335392E-4	8.158044657E-4	6.556155859E-4	4.204306751E-4
6.346867885E-4	7.771794917E-4	7.020245539E-4	4.772885586E-4	3.192702134E-4	4.119241785E-4	6.995371659E-4	8.314159350E-4	6.467591156E-4	4.408653476E-4	5.058587412E-4	6.577291060E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.641815951E-4	6.753380294E-4	8.010577294E-4	9.712298051E-4	1.070040162E-3	9.908914799E-4	7.702306611E-4	6.226978730E-4	6.016902043E-4	5.236633588E-4	5.117100663E-4	7.974273758E-4	1.089173835E-3	1.061071875E-3	9.024052415E-4	8.858955116E-4	9.062949684E-4	7.189915050E-4	4.555290216E-4
6.957392325E-4	6.428334746E-4	5.452381447E-4	4.136132193E-4	3.452577512E-4	4.697104159E-4	6.958852173E-4	7.892641588E-4	6.870047655E-4	5.555599346E-4	5.602033343E-4	5.666448269E-4	3.873799578E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.376423360E-4	5.889147287E-4	6.237645866E-4	7.771254750E-4	9.323355625E-4	9.519376908E-4	8.277107263E-4	7.028440014E-4	7.107877173E-4	7.278195117E-4	7.456670864E-4	9.532209951E-4	1.135097584E-3	1.059293281E-3	9.390796185E-4	9.052565438E-4	8.643388283E-4	7.453584112E-4	5.967734032E-4
7.375441492E-4	5.265554646E-4	4.109275469E-4	3.716120555E-4	4.356333811E-4	5.719469627E-4	6.053230609E-4	5.609353539E-4	6.066778442E-4	6.916114362E-4	6.826561876E-4	5.278862081E-4	3.271083115E-4	2.381226077E-4	NaN	NaN	NaN	NaN	NaN	NaN	3.334558860E-4	5.838030484E-4	6.426061154E-4	6.152334390E-4	6.916582352E-4	8.582810406E-4	9.765132563E-4	9.137406596E-4	7.544821710E-4	7.134784828E-4	7.049058913E-4	6.840460119E-4	8.655004785E-4	1.052226173E-3	9.939884767E-4	9.023291641E-4	8.554725791E-4	7.864237414E-4	7.517972263E-4	7.178473170E-4
7.061364013E-4	5.238156882E-4	4.153920454E-4	3.868531494E-4	4.842801427E-4	6.073195254E-4	5.711817648E-4	5.480200634E-4	7.735983818E-4	1.015891205E-3	9.958291193E-4	7.507129922E-4	5.410877638E-4	5.244722124E-4	4.591636243E-4	NaN	NaN	NaN	NaN	NaN	3.340100229E-4	6.351905176E-4	7.962527452E-4	7.911033463E-4	7.996207569E-4	9.568243404E-4	1.110800309E-3	1.008614316E-3	7.825763314E-4	7.159993984E-4	6.687209825E-4	5.819508224E-4	7.596433861E-4	1.028119936E-3	1.020565396E-3	9.107016958E-4	8.527125465E-4	7.727947086E-4	7.327218191E-4	7.366193458E-4
6.930562668E-4	6.784173893E-4	6.425398169E-4	5.843011895E-4	5.935208173E-4	6.639354397E-4	6.967735826E-4	7.919422933E-4	1.022423152E-3	1.160776592E-3	1.122851274E-3	9.816559032E-4	8.444903651E-4	8.333938313E-4	7.406120421E-4	3.395861713E-4	NaN	NaN	NaN	1.682081056E-4	3.597284667E-4	5.825478001E-4	7.817867445E-4	8.158911369E-4	7.963178796E-4	9.619821212E-4	1.177386381E-3	1.104942756E-3	8.881516405E-4	8.122231811E-4	7.138718502E-4	5.754125887E-4	7.343086181E-4	1.039021998E-3	1.063841046E-3	9.126266814E-4	8.381187217E-4	7.894079317E-4	7.385642966E-4	7.314528921E-4
7.792480174E-4	9.017199045E-4	9.440982831E-4	8.685222710E-4	7.832305855E-4	7.955101319E-4	8.867669385E-4	1.000878867E-3	1.027773018E-3	9.259311482E-4	9.444734314E-4	1.090628677E-3	1.116944128E-3	1.041257521E-3	8.543743170E-4	4.795476270E-4	1.088588833E-4	3.196458010E-6	1.757738210E-4	3.748846066E-4	4.620172840E-4	5.507416790E-4	6.606126553E-4	6.603057845E-4	5.902523408E-4	7.314289105E-4	1.020216383E-3	1.052220119E-3	8.909157477E-4	7.771620876E-4	6.010565558E-4	4.477043985E-4	5.777176120E-4	8.211287786E-4	8.525276207E-4	7.221768028E-4	6.812838255E-4	7.422215422E-4	7.716426626E-4	7.448011893E-4
